"DATE","DAY","S39","G94A","G94B","G94C","ACME2","ACME1","S362","G300","S5AS","S5A","G301","G310","G251","S6","G338","S10E","S10D","S10C","S10A"
2018-06-04,8556,-984695.279178534,0,0,0,0,0,285358.785383256,0,0,0,0,365946.53729295,2128.52072502,0,0,0,-2816008.453446,-2309567.315424,-2564011.172208
2018-06-05,8557,-964166.063772048,0,0,0,0,0,353461.662281712,0,0,0,0,820561.865524032,0,0,0,0,-2586030.352122,-2113841.271744,-2378071.430712
2018-06-06,8558,-1206702.43737367,0,0,0,0,0,149864.98507023,0,0,0,0,415401.615379794,187706.169040212,0,0,0,-2368285.128528,-2003745.372174,-2170112.509302
2018-06-07,8559,-1454547.8799101,0,0,0,0,0,103468.126415886,0,0,0,-178.600014858,235414.392187212,231017.89593105,0,0,0,-2084482.365192,-1820252.206224,-1883863.17042
2018-06-08,8560,-1086852.04110176,0,0,0,0,0,53058.883866102,0,0,0,0,180946.280806614,187723.295069034,0,0,0,-1773767.27085,-1793339.875218,-1849611.112776
2018-06-09,8561,-1736549.96364425,0,0,0,0,0,155704.960898532,0,0,0,0,178022.623029144,211689.94911765,0,0,0,-1587827.529354,-1619633.011452,-1541342.59398
2018-06-10,8562,-1800442.28402804,0,0,0,0,0,311052.721767348,0,0,0,0,220460.92245006,229400.709495144,0,0,0,-1521769.989612,-1504643.96079,-1445926.147686
2018-06-11,8563,-1771758.63232673,0,0,0,0,0,139119.625272198,0,0,0,0,362998.41376002,278420.2971348,0,0,0,-1360296.003576,-1521769.989612,-1225734.348546
2018-06-12,8564,-1379144.42158238,0,0,0,0,0,135806.961982914,0,0,0,0,594674.438512944,317697.620950284,0,0,0,-645895.944144,-853854.865554,-1191482.290902
2018-06-13,8565,-1783416.56480342,0,0,0,0,0,103130.498990538,0,0,0,0,1479001.40249237,407521.195546128,0,0,0,0,0,-1277112.435012
2018-06-14,8566,-1098796.22291734,0,0,0,0,0,55752.563542248,0,0,0,0,1271230.86739942,200254.655015646,0,0,0,0,0,-1499750.809698
2018-06-15,8567,-1675786.81338379,0,0,0,0,0,302673.200522298,0,0,0,68.504115288,322025.613091158,279107.784863226,0,0,0,0,0,-1580487.802716
2018-06-16,8568,-1785787.2965075,0,0,0,0,0,178328.444972394,0,0,0,0,285950.856665388,375666.781937208,0,0,0,0,0,-1612293.284814
2018-06-17,8569,-1928527.85358778,0,0,0,0,0,54103.571624244,0,0,0,0,857566.320657282,200942.142744072,0,0,0,0,0,-1604953.558176
2018-06-18,8570,-1929841.66465598,0,0,30748.561462128,0,0,99379.89867852,0,0,0,0,917898.873621642,270229.162206792,0,0,0,0,0,-1595167.255992
2018-06-19,8571,-1932985.51423259,0,0,27198.580344882,0,0,77047.557094632,0,0,0,0,1153934.69599754,230464.969857654,0,0,0,0,0,-714400.059432
2018-06-20,8572,-1942627.46845937,0,0,0,0,0,42709.869306522,0,0,0,0,879005.66216688,221278.078682424,0,0,0,0,0,0
2018-06-21,8573,-1945580.4851434,0,0,0,0,0,47673.971089356,0,0,0,0,224715.517324554,238612.066425834,0,0,0,0,0,0
2018-06-22,8574,-1629556.32186658,0,0,0,0,0,46164.433977474,0,0,0,0,184073.004354402,208458.022821384,0,0,0,0,0,0
2018-06-23,8575,-1936288.39121969,0,0,0,0,0,54135.377106342,0,0,0,0,134992.252326096,193193.83798989,0,0,0,0,0,0
2018-06-24,8576,-1930333.42634072,0,0,0,0,0,0,0,0,0,0,159218.243382588,163903.435553178,0,0,0,0,0,0
2018-06-25,8577,-1927050.12195799,0,0,0,0,0,42656.04464451,0,0,0,0,342366.442180602,150234.417977676,0,0,0,0,0,0
2018-06-26,8578,-1926962.04523834,0,0,0,0,0,45591.93529971,0,0,0,0,884456.632483368,145681.34088657,0,0,0,0,0,0
2018-06-27,8579,-1620971.28827566,0,0,0,0,0,45795.001070028,0,0,0,0,895801.40329017,230379.339713544,0,0,0,0,0,0
2018-06-28,8580,-1590438.02546158,0,0,0,0,0,0,0,0,0,0,747869.21290128,397531.82759181,0,0,0,0,0,0
2018-06-29,8581,-1945969.49065521,0,0,0,0,0,50304.039801306,0,0,0,0,455899.780392732,470393.293927236,0,0,0,0,0,0
2018-06-30,8582,-1942461.10132225,0,0,0,0,0,41851.121289876,0,0,0,0,365975.896199502,410378.795783856,0,0,0,0,0,0
2018-07-01,8583,-1944327.83846384,0,0,0,0,0,193365.09827811,0,0,0,0,261189.065564322,315622.924887276,0,0,0,0,0,0
2018-07-02,8584,-1947875.37300554,0,0,0,0,0,446098.798755456,0,0,0,0,106550.811603846,257663.550202536,0,0,0,0,0,0
2018-07-03,8585,-1945849.60845346,0,0,0,0,0,67554.843976152,0,0,0,0,90525.741777546,205928.26370682,0,0,0,0,0,0
2018-07-04,8586,-1941166.86285841,0,0,0,0,0,45508.751731146,0,0,0,0,76560.688560978,235162.394905974,0,0,0,0,0,0
2018-07-05,8587,-1580358.13421206,0,0,0,0,0,327567.106702848,0,0,0,0,108307.452845874,208734.485858082,0,0,0,0,0,0
2018-07-06,8588,-1622272.86646613,0,0,0,0,0,54042.407235594,0,0,0,0,201627.183896952,183412.428956982,0,0,0,0,0,0
2018-07-07,8589,-1950331.73485373,0,0,0,0,0,46516.740856098,0,0,0,0,2075598.84938447,153182.541510606,0,0,0,0,0,0
2018-07-08,8590,-1955105.00374397,0,0,0,0,0,44305.036562514,0,0,0,0,4076241.96376615,136624.118215278,0,0,0,0,0,0
2018-07-09,8591,-1958870.28350927,0,0,0,0,0,762795.770307426,0,0,0,0,4413737.27403466,118230.76326045,0,0,0,0,0,0
2018-07-10,8592,-1960666.06996003,0,0,101253.975546756,0,0,570296.7597726,0,0,0,0,3651531.12843382,180809.272576038,0,0,0,0,0,0
2018-07-11,8593,-1958762.63418524,0,0,204915.381430776,0,0,236884.784090358,0,0,0,0,1471160.12786744,295443.569783868,0,0,0,0,0,0
2018-07-12,8594,-1581145.93153787,0,0,228106.47103131,0,0,133343.260408092,0,0,0,0,1103513.22057002,320939.333548734,0,0,0,0,0,0
2018-07-13,8595,-1969610.75015621,0,0,227732.144972772,0,0,52855.818095784,0,0,0,0,647366.336047146,356674.01597361,0,0,0,0,0,0
2018-07-14,8596,-1972514.83532931,0,0,230027.03283492,0,0,82354.179453906,0,0,0,0,611587.615262442,330845.517934488,0,0,0,0,0,0
2018-07-15,8597,-1972864.69563239,0,0,220734.938911212,0,0,15577.346501382,0,0,0,0,157050.577448832,307189.578980214,0,0,0,0,0,0
2018-07-16,8598,-1972766.83261055,0,0,193355.311975926,0,0,93128.89815849,0,0,0,0,292955.402453586,280957.395976002,0,0,0,0,0,0
2018-07-17,8599,-1973393.15595032,0,0,174362.546012328,0,0,43788.809122308,0,0,0,0,398923.929077484,231585.501457722,0,0,0,0,0,0
2018-07-18,8600,-1974009.69298792,0,0,166655.833042428,0,0,42758.800817442,0,0,0,0,300958.151064552,197898.602764848,0,0,0,0,0,0
2018-07-19,8601,-1972884.26823676,0,0,158127.070689072,0,0,10273.170717654,0,0,0,0,107810.798010036,169699.373021652,0,0,0,0,0,0
2018-07-20,8602,-1972678.75589089,0,0,145811.009390508,0,0,33819.013772358,0,0,0,0,217292.60711799,142263.474848808,0,0,0,0,0,0
2018-07-21,8603,-1972507.49560267,0,0,141862.236459264,0,0,45954.028480518,0,0,0,0,69830.159233932,124489.103507118,0,0,0,0,0,0
2018-07-22,8604,-1970263.98582699,0,0,34283.863126098,0,0,38093.18125122,0,0,0,0,141896.488516908,131346.854762556,0,0,0,0,0,0
2018-07-23,8605,-1716637.28527535,0,0,0,0,0,114815.343798234,0,0,0,0,262598.293078818,169589.277122082,0,0,0,0,0,0
2018-07-24,8606,-1964580.59083363,0,0,0,0,0,368970.504667806,0,0,0,0,187021.127887332,148927.946636112,0,0,0,0,0,0
2018-07-25,8607,-1966254.0485071,0,0,0,0,0,199811.82484182,0,0,0,0,175686.143382714,433736.252521518,0,0,0,0,0,0
2018-07-26,8608,-1352775.2303476,0,0,0,0,0,203381.378563434,0,0,0,0,377501.713596708,286799.81837985,0,0,0,0,0,0
2018-07-27,8609,-805564.357427052,0,0,0,0,0,317739.212734566,0,0,0,0,425518.205262504,254108.675934198,0,0,0,0,0,0
2018-07-28,8610,-747340.752583344,0,0,0,0,0,530718.507164958,0,0,0,0,422763.361197708,186314.067554538,0,0,0,0,0,0
2018-07-29,8611,-750790.424103204,0,0,0,0,0,229131.586185084,0,0,0,0,433535.633326746,112234.206597204,0,0,0,0,0,0
2018-07-30,8612,-736933.02021066,0,0,0,0,0,135329.879751444,0,0,0,0,853654.246359228,88896.32246391,0,0,0,0,0,0
2018-07-31,8613,-746107.67850816,0,0,0,0,0,97645.276616406,0,0,0,0,572740.888743054,126945.465355302,0,0,0,0,0,0
2018-08-01,8614,-748588.506111804,0,0,0,0,0,53670.527752602,0,0,0,0,611355.190585572,552541.961035278,0,0,0,0,0,0
2018-08-02,8615,-751734.80226396,0,0,0,0,0,81461.179379616,0,0,0,0,495323.898740976,691835.293171242,0,0,0,0,0,0
2018-08-03,8616,-749094.947249826,0,0,0,0,0,38964.162145596,0,0,0,0,436486.203435222,347969.100180942,0,0,0,0,0,0
2018-08-04,8617,-751974.566667468,0,0,0,0,0,21446.681236236,0,0,0,0,415032.182472348,207366.850127868,0,0,0,0,0,0
2018-08-05,8618,-752385.591359196,0,0,0,0,0,39999.063601554,0,0,0,0,414885.387939588,149938.38233661,0,0,0,0,0,0
2018-08-06,8619,-750616.717239438,0,0,0,0,0,42337.98982353,-24.46575546,0,0,0,243666.69150387,86085.207161556,0,0,0,0,0,0
2018-08-07,8620,-743717.374199718,0,0,0,0,0,38939.696390136,0,0,0,0,63133.88196453,163252.646457942,0,0,0,0,0,0
2018-08-08,8621,-742978.508384826,0,0,0,0,0,43742.324186934,0,0,0,0,58805.889823656,147374.371164402,0,0,0,0,0,0
2018-08-09,8622,-745664.848334334,0,0,0,0,0,0,0,0,0,0,52931.66193771,120427.788100758,0,0,0,0,0,0
2018-08-10,8623,-749170.791091752,0,0,0,0,0,42198.535017408,0,0,0,0,0,98124.805423422,0,0,0,0,0,0
2018-08-11,8624,-743832.36325038,0,0,0,0,0,114167.001278544,0,0,0,0,56520.788263692,104867.567628198,0,0,0,0,0,0
2018-08-12,8625,-747179.278597308,0,0,0,0,0,188437.695128466,0,0,0,0,28925.862680358,96373.057332486,0,0,0,0,0,0
2018-08-13,8626,-746259.366192012,0,0,0,0,0,95098.39147302,0,0,0,0,61612.111974918,83609.272709004,0,0,0,0,0,0
2018-08-14,8627,-742131.99324591,0,0,0,0,0,46744.272381876,0,0,0,0,36840.534571668,107008.321230948,0,0,0,0,0,0
2018-08-15,8628,-745696.653816432,0,0,0,0,0,99159.70687938,0,0,0,0,60180.865280508,97045.865607636,0,0,0,0,0,0
2018-08-16,8629,-734523.14329785,0,0,0,0,0,48170.625925194,0,0,0,0,32204.273911998,105816.838940046,0,0,0,0,0,0
2018-08-17,8630,-732776.288358006,0,0,0,0,0,60092.788560852,0,0,0,0,48449.535537438,88152.563497926,0,0,0,0,0,0
2018-08-18,8631,-747886.338930102,0,0,0,0,0,0,0,0,0,0,46700.234022048,97040.972456544,0,0,0,0,0,0
2018-08-19,8632,-748864.969148502,0,0,0,0,0,41758.151419128,0,0,0,0,44410.239310992,100566.48781833,0,0,0,0,0,0
2018-08-20,8633,-744216.475611102,0,0,0,0,0,278706.546473682,0,0,0,0,153737.914159548,167561.065994448,0,0,0,0,0,0
2018-08-21,8634,-740984.549314836,0,0,0,0,0,193213.410594258,0,0,0,0,68699.84133168,135028.950959286,0,0,0,0,0,0
2018-08-22,8635,-745133.941440852,0,0,0,0,0,248591.648077968,0,0,0,0,280061.949326166,112246.439474934,0,0,0,0,0,0
2018-08-23,8636,-686014.889947308,0,0,0,0,0,69460.726326486,0,0,0,0,357261.19410465,317775.911367756,0,0,0,0,0,0
2018-08-24,8637,-752238.796826436,0,0,0,0,0,65521.739697426,0,0,0,0,771515.36555337,373276.477628766,0,0,0,0,0,0
2018-08-25,8638,-748488.196514418,0,0,0,0,0,67043.509687038,0,0,0,0,1375599.33361623,292096.65443694,0,0,0,0,0,0
2018-08-26,8639,-747991.54167858,0,0,0,0,0,42729.44191089,0,0,0,0,1156811.86883963,311838.072517614,0,0,0,0,0,0
2018-08-27,8640,-747587.85671349,0,0,0,0,0,45359.51062284,0,0,0,0,940013.469981936,329176.953412116,0,0,0,0,0,0
2018-08-28,8641,-747526.69232484,0,0,0,0,0,156871.977433974,0,0,0,0,1038779.27819841,299588.068758792,0,0,0,0,0,0
2018-08-29,8642,-698837.392383894,0,0,0,0,0,269414.452549974,0,0,0,0,1039505.91113557,286413.259443582,0,0,0,0,0,0
2018-08-30,8643,-501709.460916036,0,0,0,0,0,0,0,0,0,0,1454268.97029786,258316.785873318,0,0,0,0,0,0
2018-08-31,8644,-1025890.71822208,0,0,0,0,0,38264.44153944,0,0,0,0,1107691.97160259,234051.64960809,0,0,0,0,0,0
2018-09-01,8645,-1413022.15316785,0,0,0,0,0,55867.55259291,0,0,0,0,918601.040803344,218298.149667396,0,0,0,0,0,0
2018-09-02,8646,-703564.176338766,0,0,0,0,0,75560.039162664,0,0,0,0,781225.823895444,223658.596688682,0,0,0,0,0,0
2018-09-03,8647,-188041.349890014,0,0,0,0,0,298854.096094992,0,0,0,0,1053412.24653904,341294.842091454,0,0,0,0,0,0
2018-09-04,8648,-372363.904950108,0,0,0,0,0,611022.456311316,0,0,0,0,1915377.51002803,302898.28547253,0,0,0,0,0,0
2018-09-05,8649,-871193.746448502,0,0,0,0,0,136655.923697376,0,0,0,0,3357890.68482736,312662.568476616,0,0,0,0,0,0
2018-09-06,8650,-1096462.18984645,0,0,0,0,0,202598.474388714,0,0,0,0,3108684.94628734,308696.66951655,0,0,0,0,0,0
2018-09-07,8651,-984903.238099944,0,0,0,0,0,86674.831868142,0,0,0,0,1483246.21106468,235930.619627418,0,0,0,0,0,0
2018-09-08,8652,-1337278.62083923,0,0,0,0,0,49699.735641444,0,0,0,0,587422.7885946,336448.175934828,0,0,0,0,0,0
2018-09-09,8653,-1411708.34209964,0,0,0,0,0,100747.534408734,0,0,0,0,1015054.83512885,345062.568432294,0,0,0,0,0,0
2018-09-10,8654,-1409572.48164799,0,0,0,0,0,52650.30574992,0,0,0,0,559181.967067122,308762.727056292,0,0,0,0,0,0
2018-09-11,8655,-1411072.23245768,0,0,0,0,0,67173.178190976,0,0,0,0,634962.198028926,278515.713581094,0,0,0,0,0,0
2018-09-12,8656,-1414211.1888832,0,0,0,0,0,83129.743901988,0,0,0,0,716371.999322076,281346.401487816,0,0,0,0,0,0
2018-09-13,8657,-1414316.39163168,0,0,0,0,0,42504.356960658,0,0,0,0,558090.794373606,331464.501547626,0,0,0,0,0,0
2018-09-14,8658,-756537.430060758,0,0,0,0,0,88081.612807092,0,0,0,0,953658.021801978,279068.63965449,0,0,0,0,0,0
2018-09-15,8659,-665052.63066918,0,0,0,0,0,0,0,0,0,0,738276.190185414,328920.062979786,0,0,0,0,0,0
2018-09-16,8660,-622763.57235657,0,0,0,0,0,36710.86606773,0,0,0,0,1038436.75762197,334958.211427314,0,0,0,0,0,0
2018-09-17,8661,-233234.493375726,0,0,0,0,0,50842.286421426,0,0,0,0,830052.132066966,318441.379916268,0,0,0,0,0,0
2018-09-18,8662,-112985.305289826,0,0,0,0,0,44033.466676908,0,0,0,0,255461.632211136,262723.068431664,0,0,0,0,0,0
2018-09-19,8663,-61670.829788022,0,0,0,0,0,336213.304682412,0,0,0,0,129648.931333632,209764.494162948,0,0,0,0,0,0
2018-09-20,8664,0,0,0,0,0,0,58935.558327594,-27024.873481116,0,0,0,184285.856426904,183003.8508408,0,0,0,0,0,0
2018-09-21,8665,0,0,0,0,0,0,0,0,0,0,0,272421.293896008,220182.012837816,0,0,0,0,0,0
2018-09-22,8666,0,0,0,0,0,0,43519.685812248,0,0,0,0,242115.562607706,206718.507608178,0,0,0,0,0,0
2018-09-23,8667,0,0,0,0,0,0,15719.24788305,0,0,0,0,223440.851465088,187877.429328432,0,0,0,0,0,0
2018-09-24,8668,0,0,0,0,0,0,58314.12813891,0,0,0,0,448865.875697982,217723.204414086,0,0,0,0,0,0
2018-09-25,8669,0,0,0,0,0,0,236813.833399524,0,0,0,0,653923.158510426,230619.104117052,0,0,0,0,0,0
2018-09-26,8670,0,0,0,0,0,0,875793.308474982,95.416446294,0,0,0,595393.731723468,232336.600150344,0,0,0,0,0,0
2018-09-27,8671,0,0,0,0,0,0,740001.025945344,0,0,0,0,446005.828884708,192905.142075462,0,0,0,0,0,0
2018-09-28,8672,0,0,0,0,0,0,547959.52503762,0,0,0,0,244562.138153706,171478.033443594,0,0,0,0,0,0
2018-09-29,8673,0,0,0,0,0,0,287976.621217476,0,0,0,0,246803.201353842,144651.332581704,0,0,0,0,0,0
2018-09-30,8674,0,0,0,0,0,0,286227.319702086,0,0,0,0,149872.324796868,133343.260408092,0,0,0,0,0,0
2018-10-01,8675,0,0,0,0,0,0,1091258.32366011,0,0,0,0,108055.455564636,115923.642520572,0,0,0,0,0,0
2018-10-02,8676,0,0,0,0,0,0,665869.786901544,0,0,0,0,94777.890076494,102281.537276076,0,0,0,0,0,0
2018-10-03,8677,0,0,0,0,0,0,713458.12784679,0,0,0,0,53555.53870194,93887.33657775,0,0,0,0,0,0
2018-10-04,8678,0,0,0,0,0,0,629335.074273126,0,0,0,229.978101324,62906.350438752,79264.154539308,0,0,0,0,0,0
2018-10-05,8679,0,0,0,0,0,0,539494.37364846,0,0,0,0,34934.652221334,69509.657837406,0,0,0,0,0,0
2018-10-06,8680,0,0,0,0,0,0,593656.663085808,0,0,0,0,55525.03201647,61298.95030503,0,0,0,0,0,0
2018-10-07,8681,0,0,0,0,0,0,521722.448882316,0,0,0,0,55388.023785894,55109.11417365,0,0,0,0,0,0
2018-10-08,8682,0,0,0,0,0,0,638737.264096404,0,0,0,0,40133.625256584,39340.93477968,0,0,0,0,0,0
2018-10-09,8683,0,0,0,0,0,0,714705.88137525,0,0,0,0,58238.284296984,0,0,-105.202748478,0,0,0,0
2018-10-10,8684,0,0,0,0,0,0,652479.678938286,0,0,0,0,43128.233724888,0,0,0,0,0,0,0
2018-10-11,8685,0,0,0,0,0,0,588188.566740498,0,0,0,0,46049.444926812,0,0,0,0,0,0,0
2018-10-12,8686,0,0,0,0,0,0,744360.823568316,0,0,0,0,62933.262769758,0,0,0,0,0,0,0
2018-10-13,8687,0,0,0,0,0,0,602713.8857571,0,0,0,0,38753.75664864,0,0,0,0,0,0,0
2018-10-14,8688,0,0,0,0,0,0,468352.849921872,0,0,0,0,45538.110637698,0,0,0,0,0,0,0
2018-10-15,8689,0,0,0,0,0,0,580136.886618612,0,0,0,0,20641.757881602,0,0,0,0,0,0,0
2018-10-16,8690,0,0,0,0,0,0,484862.34170628,0,0,0,0,56188.053989436,0,0,0,0,0,0,0
2018-10-17,8691,0,0,0,0,0,0,275748.636638568,0,0,0,0,30834.191606238,0,0,0,0,0,0,0
2018-10-18,8692,0,0,0,0,0,0,522742.670884998,0,0,0,0,56794.804724844,0,0,0,0,0,0,0
2018-10-19,8693,0,0,0,0,0,0,845712.662136912,0,0,0,0,29412.731214012,0,0,0,0,0,0,0
2018-10-20,8694,0,0,0,0,0,0,907520.50015551,0,0,0,0,51610.51114287,0,0,0,0,0,0,0
2018-10-21,8695,0,0,0,0,0,0,701924.970722946,0,0,0,0,37109.657881728,0,0,0,0,0,0,0
2018-10-22,8696,0,0,0,0,0,0,969661.072448364,0,0,0,0,32806.131496314,0,0,0,0,0,0,0
2018-10-23,8697,0,0,0,0,0,0,718246.076190312,0,0,0,0,53288.861967426,5000.800416024,0,0,0,0,0,0
2018-10-24,8698,0,0,0,0,0,0,991582.389340524,0,0,0,0,31325.953290984,0,0,0,0,0,0,0
2018-10-25,8699,0,0,0,0,0,0,719689.555762452,26232.183004212,0,0,78035.973615216,46590.138122478,0,0,0,0,0,0,0
2018-10-26,8700,0,0,0,0,0,0,639282.850443162,0,0,0,0,47967.560154876,0,0,0,0,0,0,0
2018-10-27,8701,0,0,0,0,0,0,462439.47682719,0,0,0,0,35932.855044102,0,0,0,0,0,0,0
2018-10-28,8702,0,0,0,0,0,0,468947.36777955,0,0,0,0,30249.460050744,0,0,0,0,0,0,0
2018-10-29,8703,0,0,0,0,0,0,519938.895309282,0,0,0,0,45711.817501464,0,0,0,0,0,0,0
2018-10-30,8704,0,0,0,0,0,0,472614.784523004,0,0,0,0,23631.473198814,0,0,0,0,0,0,0
2018-10-31,8705,-90.523295202,0,0,0,0,0,573249.776456622,0,0,0,0,28287.306462852,2402.537186172,0,0,0,0,0,0
2018-11-01,8706,0,0,0,0,0,0,329238.117800766,0,0,0,0,55336.645699428,0,0,0,0,0,0,0
2018-11-02,8707,0,0,0,0,0,0,694093.4824002,0,0,0,0,44158.242029754,0,0,0,0,0,0,0
2018-11-03,8708,0,0,0,0,0,0,988345.569893166,0,0,0,0,11687.291383242,0,0,0,0,0,0,0
2018-11-04,8709,0,0,0,0,0,0,922481.3096193,0,0,0,0,24849.867820722,0,0,0,0,0,0,0
2018-11-05,8710,0,0,0,0,0,0,774030.445214658,0,0,0,0,23866.34445123,0,0,0,0,0,0,0
2018-11-06,8711,0,0,0,0,0,0,587444.807774514,0,0,0,0,14936.34370833,0,0,0,0,0,0,0
2018-11-07,8712,0,0,0,0,0,0,649130.317015812,0,0,0,0,22608.804620586,0,0,-34.252057644,0,0,0,0
2018-11-08,8713,0,0,0,0,0,0,671291.39831148,0,0,0,-97.86302184,23293.845773466,0,0,0,0,0,0,0
2018-11-09,8714,0,0,0,0,0,0,648274.015574712,0,0,0,0,9115.940484396,0,0,0,0,0,0,0
2018-11-10,8715,0,0,0,0,0,0,357273.42698238,0,0,0,0,23411.281399674,0,0,0,0,0,0,0
2018-11-11,8716,0,0,0,0,0,0,517560.82387857,0,0,0,0,11814.513311634,0,0,0,0,0,0,0
2018-11-12,8717,0,0,0,0,0,0,504508.34334066,0,0,0,0,24137.914336836,0,0,0,0,0,0,0
2018-11-13,8718,0,0,0,0,0,0,606197.809334604,0,0,0,0,24548.939028564,0,0,0,0,0,0,0
2018-11-14,8719,0,0,0,0,0,0,621329.879086614,0,0,0,0,23107.90603197,0,0,0,0,0,0,0
2018-11-15,8720,0,0,0,0,0,0,618614.180230554,0,0,0,0,24634.569172674,0,0,0,0,0,0,0
2018-11-16,8721,0,0,0,0,0,0,479110.442597634,0,0,0,0,23616.793745538,0,0,0,0,0,0,0
2018-11-17,8722,0,0,0,0,0,0,533639.718366882,0,0,0,0,23457.766335048,0,0,0,0,0,0,0
2018-11-18,8723,0,0,0,0,0,0,941195.165970654,0,0,0,0,24441.28970454,0,0,0,0,0,0,0
2018-11-19,8724,0,0,0,0,0,0,846913.930729998,0,0,0,0,23435.747155134,0,0,0,0,0,0,0
2018-11-20,8725,0,0,0,0,0,0,694421.323523364,0,0,0,0,25258.445936904,0,0,0,0,0,0,0
2018-11-21,8726,0,0,0,0,0,0,558873.698548326,0,0,0,0,32759.64656094,0,0,0,0,0,0,0
2018-11-22,8727,0,0,0,0,0,0,439480.811903526,0,0,0,0,24059.623919364,0,0,0,0,0,0,0
2018-11-23,8728,0,0,0,0,0,0,385722.207431268,0,0,0,0,16639.160288346,0,0,0,0,0,0,0
2018-11-24,8729,0,0,0,0,0,0,399914.792173614,0,0,0,0,25605.859664436,0,0,0,0,0,0,0
2018-11-25,8730,0,0,0,0,0,0,616960.295161458,0,0,0,0,25395.45416748,0,0,0,0,0,0,0
2018-11-26,8731,0,0,0,0,0,0,633738.910255926,0,0,0,0,24385.018466982,0,0,0,0,0,0,0
2018-11-27,8732,0,0,0,0,0,0,548884.330594008,0,0,0,0,23462.65948614,0,0,0,0,0,0,0
2018-11-28,8733,0,0,0,0,0,0,497210.208486942,0,0,0,0,23379.475917576,0,0,0,0,0,0,0
2018-11-29,8734,-51128.535760308,0,0,0,0,0,158670.210460284,0,0,0,0,18540.149487588,0,0,0,0,0,0,0
2018-11-30,8735,0,0,0,0,0,0,326086.928497518,0,0,0,0,16746.80961237,0,0,0,0,0,0,0
2018-12-01,8736,0,0,0,0,0,0,367399.803167274,0,0,0,0,24397.251344712,0,0,0,0,0,0,0
2018-12-02,8737,0,0,0,0,0,0,487927.900865418,0,0,0,0,22320.108706158,0,0,0,0,0,0,0
2018-12-03,8738,-197852.117829474,0,0,0,0,0,427906.0629954,0,0,0,0,22804.530664266,0,0,0,0,0,0,0
2018-12-04,8739,-216399.6070437,0,0,0,0,0,337845.170571594,0,0,0,0,23699.977314102,0,0,0,0,0,0,0
2018-12-05,8740,-110122.811901006,0,0,0,0,0,474951.264169434,0,0,0,0,21175.11135063,0,0,0,0,0,0,0
2018-12-06,8741,-184134.168743052,0,0,0,0,0,372902.151570228,0,0,0,0,19631.322181104,0,0,0,0,0,0,0
2018-12-07,8742,-241347.337886262,0,0,0,0,0,324513.78042144,0,0,0,0,27709.914633996,0,0,0,0,0,0,0
2018-12-08,8743,0,0,0,0,0,0,276771.305216796,0,0,0,0,12722.1928392,0,0,0,0,0,0,0
2018-12-09,8744,0,0,0,0,0,0,291328.429715496,0,0,0,0,26684.799480222,0,0,0,0,0,0,0
2018-12-10,8745,-101576.923518828,0,0,0,0,0,392638.67649981,0,0,0,0,20869.28940738,0,0,0,0,0,0,0
2018-12-11,8746,-142542.384461052,0,0,0,0,0,441139.590123714,0,0,0,0,19631.322181104,0,0,0,0,0,0,0
2018-12-12,8747,-29023.725702198,530.906893482,0,1392.101485674,0,0,325017.774983916,0,0,0,0,18826.39882647,0,0,0,0,0,0,0
2018-12-13,8748,-250424.133161922,0,0,0,0,0,331449.82209435,0,0,0,0,18633.119358336,0,0,0,0,0,0,0
2018-12-14,8749,-232038.117933732,0,0,0,0,0,285089.662073196,0,0,0,0,28541.750319636,0,0,0,0,0,0,0
2018-12-15,8750,0,0,0,0,0,0,259921.739431494,0,0,0,0,12.23287773,0,0,0,0,0,0,0
2018-12-16,8751,0,0,0,0,0,0,286814.497833126,0,0,0,0,24093.875977008,0,0,0,0,0,0,0
2018-12-17,8752,0,0,0,0,0,0,495490.265878104,0,0,0,0,13054.927113456,0,0,0,0,0,0,0
2018-12-18,8753,-196689.994445124,0,0,0,0,0,518373.086959842,0,0,0,0,134456.452281522,0,0,0,0,0,0,0
2018-12-19,8754,-26354.511781512,0,0,0,0,0,345710.910951984,0,0,0,0,12602.310637446,0,0,0,0,0,0,0
2018-12-20,8755,0,0,0,0,0,0,381704.930384736,0,0,0,0,37082.745550722,0,0,0,0,0,0,0
2018-12-21,8756,0,0,0,0,0,0,414687.215320362,0,0,0,0,23589.881414532,0,0,0,0,0,0,0
2018-12-22,8757,-190534.410371388,0,0,0,0,0,263116.96709457,0,0,0,0,26518.432343094,0,0,0,0,0,0,0
2018-12-23,8758,-39727.493715948,0,0,0,0,0,230406.25204455,0,0,0,0,26393.656990248,0,0,0,0,0,0,0
2018-12-24,8759,-51497.968667754,0,0,0,0,0,508618.59025794,0,0,0,0,26983.281696834,0,0,0,0,0,0,0
2018-12-25,8760,-37701.72916386,0,0,0,0,0,240755.26660413,0,0,0,0,25681.703506362,0,0,0,0,0,0,0
2018-12-26,8761,0,0,0,0,0,0,302183.885413098,0,0,0,0,37381.227767334,0,0,0,0,0,0,0
2018-12-27,8762,-99649.02198858,0,0,0,0,0,49929.713742768,0,0,0,0,26109.854226912,0,0,0,0,0,0,0
2018-12-28,8763,0,0,0,0,0,0,264066.238406418,0,0,0,0,26273.774788494,0,0,0,0,0,0,0
2018-12-29,8764,0,0,0,0,0,0,43255.45565328,0,0,0,0,27289.103640084,0,0,0,0,0,0,0
