0	1	2	3	4	5	6	7	8	9	10	11	12	x	CL	Final Timeseries_G94C	Final Timeseries_G94D	Final Timeseries_ACME1	Final Timeseries_S362	Final Timeseries_G300	Final Timeseries_S5AS	Final Timeseries_S5A	Final Timeseries_G301	Final Timeseries_G310	Final Timeseries_G251	Final Timeseries_S6	Final Timeseries_G338
683.999	0	0	0	0	0	0	0	0	0	140.4121429	164.727	0	x	1366	0	0	0	0	0	0	108.9185714	0	0	210.7114286	122.2486415	0
684	0	0	0	0	0	0	145.8213333	0	0	137.0477143	162.1382692	0	x	1367	0	23.133	60.945	0	0	0	106.283	0	0	213.2105	121.894	0
684.999	0	0	0	0	0	0	145.8213333	0	0	137.0477143	162.1382692	0	x	1368	0	0	0	0	0	0	105.5919412	0	0	215.7095714	125.8124706	0
685	0	0	101.947	0	0	0	140.1446667	0	0	133.6832857	159.5495385	0	x	1369	0	0	0	0	0	0	0	0	0	218.2086429	0	0
685.999	0	0	101.947	0	0	0	140.1446667	0	0	133.6832857	159.5495385	0	x	1370	0	30.00760714	65.30346429	0	0	0	104.2098235	0	0	220.7077143	133.6494118	0
686	0	0	0	0	0	0	0	0	0	130.3188571	156.9608077	0	x	1371	0	0	0	0	0	0	0	0	0	223.2067857	0	0
686.999	0	0	0	0	0	0	0	0	0	130.3188571	156.9608077	0	x	1372	0	0	0	0	0	0	0	0	0	225.7058571	0	0
687	0	0	0	0	0	0	0	0	0	126.9544286	0	0	x	1373	0	0	0	0	0	0	0	0	0	228.2049286	0	0
687.999	0	0	0	0	0	0	0	0	0	126.9544286	0	0	x	1374	0	0	0	0	0	0	0	0	0	230.704	0	0
688	0	0	0	0	0	0	0	0	0	123.59	151.7833462	0	x	1375	0	41.46528571	72.56757143	0	0	0	0	0	0	232.2360714	153.2417647	0
688.999	0	0	0	0	0	0	0	0	0	123.59	151.7833462	0	x	1376	0	0	0	0	0	0	0	0	0	233.7681429	157.1602353	0
689	0	0	0	0	0	0	0	0	0	124.6606429	149.1946154	0	x	1377	0	0	0	0	0	0	0	0	0	235.3002143	0	0
689.999	0	0	0	0	0	0	0	0	0	124.6606429	149.1946154	0	x	1378	0	0	0	0	0	0	0	0	0	236.8322857	0	0
690	0	0	0	0	0	0	0	0	0	125.7312857	146.6058846	0	x	1379	0	0	0	0	0	0	0	0	0	238.3643571	0	0
690.999	0	0	0	0	0	0	0	0	0	125.7312857	146.6058846	0	x	1380	0	0	0	0	0	0	0	0	0	239.8964286	0	0
691	0	0	0	0	0	0	0	0	0	126.8019286	0	0	x	1381	0	0	0	0	0	0	96.60817647	0	0	241.4285	0	0
691.999	0	0	0	0	0	0	0	0	0	126.8019286	0	0	x	1382	0	0	0	0	0	0	95.91711765	0	0	242.9605714	0	0
692	0	0	0	0	0	0	100.408	0	0	127.8725714	0	0	x	1383	0	0	0	0	0	0	95.22605882	0	0	244.4926429	0	0
692.999	0	0	0	0	0	0	100.408	0	0	127.8725714	0	0	x	1384	0	0	0	0	0	0	94.535	0	0	246.0247143	188.508	0
693	0	0	0	0	0	0	0	0	0	128.9432143	0	0	x	1385	0	64.38064286	87.09578571	0	0	0	91.23118182	0	0	247.5567857	180.0410909	0
693.999	0	0	0	0	0	0	0	0	0	128.9432143	0	0	x	1386	0	0	0	0	0	0	0	0	0	249.0888571	0	0
694	0	0	0	0	0	0	0	0	0	130.0138571	0	0	x	1387	0	0	0	0	0	0	0	0	0	250.6209286	0	0
694.999	0	0	0	0	0	0	0	0	0	130.0138571	0	0	x	1388	0	0	0	0	0	0	81.31972727	0	0	252.153	154.6403636	0
695	0	0	0	0	0	0	0	0	0	131.0845	0	0	x	1389	0	73.54678571	92.90707143	0	0	0	78.01590909	0	0	248.2754286	146.1734545	0
695.999	0	0	0	0	0	0	0	0	0	131.0845	0	0	x	1390	0	0	0	0	0	0	74.71209091	0	0	244.3978571	137.7065455	0
696	0	0	0	0	0	0	0	0	0	132.1551429	0	0	x	1391	0	78.12985714	95.81271429	0	0	0	71.40827273	0	0	240.5202857	129.2396364	0
696.999	0	0	0	0	0	0	0	0	0	132.1551429	0	0	x	1392	0	80.42139286	97.26553571	0	0	0	68.10445455	0	0	236.6427143	120.7727273	0
697	0	0	0	0	0	0	0	0	0	133.2257857	0	0	x	1393	0	0	0	0	0	0	64.80063636	0	0	232.7651429	112.3058182	0
697.999	0	0	0	0	0	0	0	0	0	133.2257857	0	0	x	1394	0	0	0	0	0	0	61.49681818	0	0	228.8875714	103.8389091	0
698	0	0	0	0	0	0	0	0	0	134.2964286	0	0	x	1395	0	0	0	0	0	0	58.193	0	0	225.01	95.372	0
698.999	0	0	0	0	0	0	0	0	0	134.2964286	0	0	x	1396	0	0	0	0	0	0	61.12782353	0	0	221.1324286	96.87894118	0
699	0	0	0	0	0	0	0	0	0	135.3670714	0	0	x	1397	0	79.882	96.85188235	0	0	0	64.06264706	0	0	217.2548571	98.38588235	0
699.999	0	0	0	0	0	0	0	0	0	135.3670714	0	0	x	1398	0	0	0	0	0	0	66.99747059	0	0	213.3772857	99.89282353	0
700	0	0	0	0	0	0	0	0	0	136.4377143	0	0	x	1399	0	0	0	0	0	0	69.93229412	0	0	209.4997143	101.3997647	0
700.999	0	0	0	0	0	0	0	0	0	136.4377143	0	0	x	1400	0	0	0	0	0	0	0	0	0	205.6221429	0	0
701	0	0	0	0	0	0	0	0	0	0	0	0	x	1401	0	0	0	0	0	0	0	0	0	201.7445714	0	0
701.999	0	0	0	0	0	0	0	0	0	0	0	0	x	1402	0	0	0	0	0	0	0	0	0	197.867	105.9205882	0
702	0	0	0	0	0	0	0	0	0	0	0	0	x	1403	0	57.64	82.53552941	0	0	0	0	0	0	193.861	107.4275294	0
702.999	0	0	0	0	0	0	0	0	0	0	0	0	x	1404	0	53.933	80.14947059	0	0	0	84.60641176	0	0	189.855	108.9344706	0
703	0	0	0	0	0	0	0	0	0	0	0	0	x	1405	0	50.226	77.76341176	0	0	0	87.54123529	0	0	185.849	110.4414118	0
703.999	0	0	0	0	0	0	0	0	0	0	0	0	x	1406	0	46.519	75.37735294	0	0	123.1777357	90.47605882	0	0	181.843	111.9483529	0
704	0	0	0	0	0	0	0	0	0	137.144	0	0	x	1407	0	42.812	72.99129412	0	0	123.1294571	93.41088235	0	0	177.837	113.4552941	0
704.999	0	0	0	0	0	0	0	0	0	137.144	0	0	x	1408	0	0	0	0	0	123.0811786	96.34570588	0	0	173.831	114.9622353	0
705	0	55.446	101.947	0	0	0	0	0	0	136.4265	107.7749231	0	x	1409	0	35.398	68.21917647	0	0	123.0329	99.28052941	0	0	169.825	116.4691765	0
705.999	0	55.446	101.947	0	0	0	0	0	0	136.4265	107.7749231	0	x	1410	0	31.691	65.83311765	0	0	122.9846214	102.2153529	0	0	165.819	117.9761176	0
706	0	0	0	0	0	0	0	0	0	135.709	0	0	x	1411	0	0	0	0	0	0	105.1501765	0	0	161.813	119.4830588	0
706.999	0	0	0	0	0	0	0	0	0	135.709	0	0	x	1412	0	24.277	61.061	0	0	0	108.085	0	0	157.807	120.99	0
707	0	0	0	0	0	0	0	0	0	134.9915	0	0	x	1413	0	24.25752	60.7052	0	0	0	114.1552821	0	0	153.801	124.6322727	0
707.999	0	0	0	0	0	0	0	0	0	134.9915	0	0	x	1414	0	0	0	0	0	0	120.2255641	0	0	149.795	128.2745455	0
708	0	0	0	0	0	0	0	0	0	134.274	0	0	x	1415	0	0	0	0	0	0	126.2958462	0	0	145.789	131.9168182	0
708.999	0	0	0	0	0	0	0	0	0	134.274	0	0	x	1416	0	0	0	0	0	0	0	0	0	141.783	135.5590909	0
709	0	0	0	0	0	0	0	0	0	133.5565	0	0	x	1417	0	24.1796	59.282	0	0	0	0	0	0	144.6204286	139.2013636	0
709.999	0	0	0	0	0	0	0	0	0	133.5565	0	0	x	1418	0	0	0	0	0	0	0	0	0	147.4578571	142.8436364	0
710	0	0	0	0	0	0	0	0	0	132.839	0	0	x	1419	0	0	0	0	0	0	0	0	0	150.2952857	146.4859091	0
710.999	0	0	0	0	0	0	0	0	0	132.839	0	0	x	1420	0	0	0	0	0	0	156.6472564	0	0	153.1327143	150.1281818	0
711	0	0	0	0	0	0	0	0	0	132.1215	0	0	x	1421	0	0	0	0	0	0	0	0	0	155.9701429	153.7704545	0
711.999	0	0	0	0	0	0	0	0	0	132.1215	0	0	x	1422	0	0	0	0	0	0	0	0	0	158.8075714	157.4127273	0
712	0	0	0	0	0	0	0	0	0	131.404	0	0	x	1423	0	0	0	0	0	0	0	0	0	161.645	161.055	0
712.999	0	0	0	0	0	0	0	0	0	131.404	0	0	x	1424	0	24.04324	56.7914	0	0	0	0	0	0	164.4824286	160.9228571	0
713	0	0	101.947	0	0	0	0	0	0	130.6865	0	0	x	1425	0	24.02376	56.4356	0	0	0	186.9986667	0	0	167.3198571	160.7907143	0
713.999	0	0	101.947	0	0	0	0	0	0	130.6865	0	0	x	1426	0	0	0	0	0	0	0	0	0	170.1572857	160.6585714	0
714	0	55.446	0	0	0	0	0	0	0	129.969	0	0	x	1427	0	0	0	0	0	0	0	0	0	172.9947143	0	0
714.999	0	55.446	0	0	0	0	0	0	0	129.969	0	0	x	1428	0	0	0	0	0	0	0	0	0	175.8321429	0	0
715	0	0	0	0	0	0	0	0	0	129.2515	0	0	x	1429	0	0	0	0	0	0	0	0	0	178.6695714	0	0
715.999	0	0	0	0	0	0	0	0	0	129.2515	0	0	x	1430	0	23.92636	54.6566	0	0	0	217.3500769	0	0	181.507	0	0
716	0	0	0	0	0	0	0	0	0	128.534	0	0	x	1431	0	0	0	0	0	0	0	0	0	170.2581429	0	0
716.999	0	0	0	0	0	0	0	0	0	128.534	0	0	x	1432	0	0	0	0	0	0	0	0	0	159.0092857	0	0
717	0	0	0	0	0	0	0	0	0	125.605	0	0	x	1433	0	0	0	0	0	0	235.5609231	0	0	147.7604286	0	0
717.999	0	0	0	0	0	0	0	0	0	125.605	0	0	x	1434	0	23.84844	53.2334	0	0	0	0	0	0	136.5115714	0	0
718	0	0	0	0	0	0	75.31414286	0	0	122.676	0	0	x	1435	0	0	0	0	0	0	0	0	0	125.2627143	0	0
718.999	0	0	0	0	0	0	75.31414286	0	0	122.676	0	0	x	1436	0	0	0	0	0	0	0	0	0	114.0138571	0	0
719	0	0	0	0	0	0	74.31371429	0	0	119.747	0	0	x	1437	0	23.79	52.166	0	0	0	0	0	0	102.765	0	0
719.999	0	0	0	0	0	0	74.31371429	0	0	119.747	0	0	x	1438	0	23.95764286	52.55035714	0	0	0	265.9123333	0	0	91.51614286	0	0
720	0	0	0	0	0	0	0	0	0	116.818	0	0	x	1439	0	0	0	0	0	0	0	0	0	80.26728571	0	0
720.999	0	0	0	0	0	0	0	0	0	116.818	0	0	x	1440	0	0	0	0	0	0	0	0	0	69.01842857	0	0
721	0	0	0	0	0	0	0	0	0	113.889	0	0	x	1441	0	24.46057143	53.70342857	0	0	0	0	0	0	57.76957143	0	0
721.999	0	0	0	0	0	0	0	0	0	113.889	0	0	x	1442	0	24.62821429	54.08778571	0	0	0	0	0	0	46.52071429	0	0
722	0	0	0	0	0	0	0	0	0	110.96	0	0	x	1443	0	24.79585714	54.47214286	0	0	0	0	0	0	35.27185714	0	0
722.999	0	0	0	0	0	0	0	0	0	110.96	0	0	x	1444	0	24.9635	54.8565	0	0	0	0	0	0	24.023	0	0
723	0	0	0	0	0	0	0	0	0	108.031	0	0	x	1445	0	0	0	0	0	0	0	0	0	42.33885714	0	0
723.999	0	0	0	0	0	0	0	0	0	108.031	0	0	x	1446	0	0	0	0	0	0	0	0	0	60.65471429	0	0
724	0	0	0	0	0	0	0	0	0	105.102	0	0	x	1447	0	0	0	0	0	0	0	0	0	78.97057143	157.8835714	0
724.999	0	0	0	0	0	0	0	0	0	105.102	0	0	x	1448	0	0	0	0	0	0	326.6151538	0	0	97.28642857	0	0
725	0	0	0	0	0	0	0	0	0	102.173	0	0	x	1449	0	0	0	0	0	0	0	0	0	115.6022857	0	0
725.999	0	0	0	0	0	0	0	0	0	102.173	0	0	x	1450	0	0	0	0	0	0	0	0	0	133.9181429	0	0
726	0	0	0	0	0	0	0	0	0	99.244	0	0	x	1451	0	0	0	0	0	0	0	0	0	152.234	0	0
726.999	0	0	0	0	0	0	0	0	0	99.244	0	0	x	1452	0	0	0	0	0	0	0	0	0	170.5498571	0	0
727	0	0	0	0	0	0	68.20371429	0	0	96.315	0	0	x	1453	0	0	0	0	0	0	0	0	0	188.8657143	0	0
727.999	0	0	0	0	0	0	68.20371429	0	0	96.315	0	0	x	1454	0	0	0	0	0	0	0	0	0	207.1815714	0	0
728	0	0	0	0	0	0	0	0	0	93.386	0	0	x	1455	0	0	0	0	0	0	0	0	0	225.4974286	0	0
728.999	0	0	0	0	0	0	0	0	0	93.386	0	0	x	1456	0	0	0	0	0	0	0	0	0	243.8132857	0	0
729	0	0	0	0	0	0	0	0	0	90.457	0	0	x	1457	0	0	0	0	0	0	0	0	0	262.1291429	0	0
729.999	0	0	0	0	0	0	0	0	0	90.457	0	0	x	1458	0	0	0	0	0	0	0	0	0	280.445	0	0
730	0	0	0	0	0	0	0	0	0	87.528	0	0	x	1459	0	27.47814286	60.62185714	0	0	0	221.6522857	0	0	282.7623571	0	0
730.999	0	0	0	0	0	0	0	0	0	87.528	0	0	x	1460	0	27.64578571	61.00621429	0	0	0	206.2555714	0	0	285.0797143	0	0
731	0	0	0	0	0	0	0	0	0	88.176	0	0	x	1461	0	0	0	0	0	0	190.8588571	0	0	287.3970714	0	0
731.999	0	0	0	0	0	0	0	0	0	88.176	0	0	x	1462	0	0	0	0	0	0	0	0	0	289.7144286	0	0
732	0	0	0	0	0	0	0	0	0	88.824	0	0	x	1463	0	28.14871429	62.15928571	0	0	0	0	0	0	292.0317857	0	0
732.999	0	0	0	0	0	0	0	0	0	88.824	0	0	x	1464	0	28.31635714	62.54364286	0	0	0	144.6687143	0	0	294.3491429	168.9175714	0
733	0	0	0	0	0	0	0	0	0	89.472	0	0	x	1465	0	28.484	62.928	0	0	0	129.272	0	0	296.6665	169.807	0
733.999	0	0	0	0	0	0	0	0	0	89.472	0	0	x	1466	0	0	63.49004545	0	0	0	0	0	0	298.9838571	0	0
734	0	0	0	0	0	0	0	0	0	0	0	0	x	1467	0	0	0	0	0	0	125.9179355	0	0	301.3012143	0	0
734.999	0	0	0	0	0	0	0	0	0	0	0	0	x	1468	0	0	0	0	0	0	124.2409032	0	0	303.6185714	0	0
735	0	0	0	0	0	0	0	0	0	0	0	0	x	1469	0	0	0	0	0	0	122.563871	0	0	305.9359286	171.6364545	0
735.999	0	0	0	0	0	0	0	0	0	0	0	0	x	1470	0	0	0	0	0	0	0	0	0	308.2532857	0	0
736	0	55.446	0	0	0	0	0	0	0	0	0	0	x	1471	0	0	0	0	0	0	0	0	0	310.5706429	0	0
736.999	0	55.446	0	0	0	0	0	0	0	0	0	0	x	1472	0	29.87206818	66.86231818	0	0	0	117.5327742	0	0	312.888	0	0
737	0	0	0	0	0	0	0	0	0	0	0	0	x	1473	0	0	0	0	0	0	115.8557419	0	0	307.6303571	0	0
737.999	0	0	0	0	0	0	0	0	0	0	0	0	x	1474	0	0	0	0	0	0	114.1787097	0	0	302.3727143	0	0
738	0	0	0	0	0	0	0	0	0	0	0	0	x	1475	0	0	0	0	0	0	112.5016774	0	0	297.1150714	0	0
738.999	0	0	0	0	0	0	0	0	0	0	0	0	x	1476	0	30.66525	69.1105	0	0	0	110.8246452	0	0	291.8574286	174.838	0
739	0	0	0	0	0	0	0	0	0	0	0	0	x	1477	0	0	0	0	0	0	0	0	0	286.5997857	0	0
739.999	0	0	0	0	0	0	0	0	0	0	0	0	x	1478	0	0	0	0	0	0	0	0	0	281.3421429	0	0
740	0	0	0	0	0	0	0	0	0	0	0	0	x	1479	0	0	0	0	0	0	0	0	0	276.0845	0	0
740.999	0	0	0	0	0	0	0	0	0	0	0	0	x	1480	0	0	0	0	0	0	104.1165161	0	0	270.8268571	0	0
741	0	0	0	0	0	0	86.55088235	0	0	94.656	0	0	x	1481	0	0	0	0	0	0	102.4394839	0	0	265.5692143	0	0
741.999	0	0	0	0	0	0	86.55088235	0	0	94.656	0	0	x	1482	0	31.85502273	72.48277273	0	0	0	100.7624516	0	0	260.3115714	0	0
742	0	0	0	0	0	0	0	0	0	95.304	0	0	x	1483	0	32.05331818	73.04481818	0	0	0	99.08541935	0	0	255.0539286	0	0
742.999	0	0	0	0	0	0	0	0	0	95.304	0	0	x	1484	0	0	0	0	0	0	0	0	0	249.7962857	0	0
743	0	0	0	0	0	0	0	0	0	95.952	0	0	x	1485	0	0	0	0	0	0	0	0	0	244.5386429	0	0
743.999	0	0	0	0	0	0	0	0	0	95.952	0	0	x	1486	0	0	0	0	0	0	94.05432258	0	0	239.281	179.4116364	0
744	0	0	0	0	0	0	0	0	0	96.6	0	0	x	1487	0	0	0	0	0	0	92.37729032	0	0	237.8605714	179.869	0
744.999	0	0	0	0	0	0	0	0	0	96.6	0	0	x	1488	0	0	0	0	0	0	90.70025806	0	0	236.4401429	0	0
745	0	55.446	101.947	0	0	0	110.1687647	0	0	98.55421429	150.6230816	0	x	1489	0	0	0	0	0	0	89.02322581	0	0	235.0197143	0	0
745.999	0	55.446	101.947	0	0	0	110.1687647	0	0	98.55421429	150.6230816	0	x	1490	0	0	0	0	0	0	87.34619355	0	0	233.5992857	181.2410909	0
746	0	0	0	0	0	0	116.0732353	0	0	100.5084286	150.3465918	0	x	1491	0	0	0	0	0	0	0	0	0	232.1788571	0	0
746.999	0	0	0	0	0	0	116.0732353	0	0	100.5084286	150.3465918	0	x	1492	0	0	0	0	0	0	0	0	0	230.7584286	0	0
747	0	0	0	0	0	0	0	0	0	102.4626429	150.070102	0	x	1493	0	34.03627273	78.66527273	0	0	0	82.31509677	0	0	229.338	182.6131818	0
747.999	0	0	0	0	0	0	0	0	0	102.4626429	150.070102	0	x	1494	0	0	0	0	0	0	80.63806452	0	0	227.9175714	183.0705455	0
748	0	0	0	0	0	0	0	0	0	104.4168571	149.7936122	0	x	1495	0	0	0	0	0	0	78.96103226	0	0	226.4971429	183.5279091	0
748.999	0	0	0	0	0	0	0	0	0	104.4168571	149.7936122	0	x	1496	0	0	0	0	0	0	77.284	0	0	225.0767143	0	0
749	0	0	0	0	0	0	0	0	0	106.3710714	0	0	x	1497	0	0	0	0	0	0	78.79184615	0	0	223.6562857	0	0
749.999	0	0	0	0	0	0	0	0	0	106.3710714	0	0	x	1498	0	0	0	0	0	0	0	0	0	222.2358571	0	0
750	0	0	0	0	0	0	0	0	0	108.3252857	0	0	x	1499	0	0	0	0	0	0	0	0	0	220.8154286	0	0
750.999	0	0	0	0	0	0	0	0	0	108.3252857	0	0	x	1500	0	0	0	0	0	0	83.31538462	0	0	219.395	0	0
751	0	0	0	0	0	0	0	0	0	110.2795	0	0	x	1501	0	0	0	0	0	0	84.82323077	0	0	220.4642857	0	0
751.999	0	0	0	0	0	0	0	0	0	110.2795	0	0	x	1502	0	0	0	0	0	0	86.33107692	0	0	221.5335714	0	0
752	0	0	0	0	0	0	0	0	0	112.2337143	0	0	x	1503	0	0	0	0	0	0	87.83892308	0	0	222.6028571	187.1868182	0
752.999	0	0	0	0	0	0	0	0	0	112.2337143	0	0	x	1504	0	0	0	0	0	0	89.34676923	0	0	223.6721429	0	0
753	0	0	0	0	0	0	0	0	0	114.1879286	0	0	x	1505	0	36.41581818	85.40981818	0	0	0	0	0	0	224.7414286	0	0
753.999	0	0	0	0	0	0	0	0	0	114.1879286	0	0	x	1506	0	0	0	0	0	0	0	0	0	225.8107143	0	0
754	0	0	0	0	0	0	0	0	0	116.1421429	0	0	x	1507	0	0	0	0	0	0	0	0	0	226.88	0	0
754.999	0	0	0	0	0	0	0	0	0	116.1421429	0	0	x	1508	0	37.01070455	87.09595455	0	0	0	95.37815385	0	0	227.9492857	0	0
755	0	0	0	0	0	0	159.8148182	0	0	118.0963571	0	0	x	1509	0	0	0	0	0	0	96.886	0	0	229.0185714	0	0
755.999	0	0	0	0	0	0	159.8148182	0	0	118.0963571	0	0	x	1510	0	37.839325	87.1168	0	0	0	95.763025	0	0	230.0878571	0	0
756	0	0	0	0	0	0	0	0	0	120.0505714	0	0	x	1511	0	0	0	0	0	0	94.64005	0	0	231.1571429	183.6599	0
756.999	0	0	0	0	0	0	0	0	0	120.0505714	0	0	x	1512	0	0	0	0	0	0	0	0	0	232.2264286	0	0
757	0	0	0	0	0	0	0	0	0	122.0047857	0	0	x	1513	0	0	0	0	0	0	0	0	0	233.2957143	0	0
757.999	0	0	0	0	0	0	0	0	0	122.0047857	0	0	x	1514	0	0	0	0	0	0	91.271125	0	0	234.365	0	0
758	0	0	0	0	0	0	0	0	0	123.959	0	0	x	1515	0	0	0	0	0	0	90.14815	0	0	237.907	0	0
758.999	0	0	0	0	0	0	0	0	0	123.959	0	0	x	1516	0	0	0	0	0	0	0	0	0	241.449	0	0
759	0	0	0	0	0	0	0	0	0	124.1935714	0	0	x	1517	0	0	0	0	0	0	0	0	0	244.991	0	0
759.999	0	0	0	0	0	0	0	0	0	124.1935714	0	0	x	1518	0	0	0	0	0	0	0	0	0	248.533	0	0
760	0	0	0	0	0	0	0	0	0	124.4281429	0	0	x	1519	0	0	0	0	0	0	0	0	0	252.075	0	0
760.999	0	0	0	0	0	0	0	0	0	124.4281429	0	0	x	1520	0	0	0	0	0	0	0	0	0	255.617	0	0
761	0	0	0	0	0	0	0	0	0	124.6627143	0	0	x	1521	0	0	0	0	0	0	0	0	0	259.159	0	0
761.999	0	0	0	0	0	0	0	0	0	124.6627143	0	0	x	1522	0	0	0	0	0	0	0	0	0	262.701	0	0
762	0	0	0	0	0	0	0	0	0	124.8972857	0	0	x	1523	0	0	0	0	0	0	0	0	0	266.243	0	0
762.999	0	0	0	0	0	0	0	0	0	124.8972857	0	0	x	1524	0	0	0	0	0	0	0	0	0	269.785	0	0
763	0	0	0	0	0	0	0	0	0	125.1318571	0	0	x	1525	0	0	0	0	0	0	0	0	0	0	0	0
763.999	0	0	0	0	0	0	0	0	0	125.1318571	0	0	x	1526	0	0	0	0	0	0	0	0	0	0	136.62665	0
764	0	0	0	0	0	0	0	0	0	125.3664286	0	0	x	1527	0	0	0	0	0	0	0	0	0	0	0	0
764.999	0	0	0	0	0	0	0	0	0	125.3664286	0	0	x	1528	0	0	0	0	0	0	0	0	0	283.953	0	0
765	0	0	0	0	0	0	0	0	0	125.601	0	0	x	1529	0	0	0	0	0	0	0	0	0	292.1742143	0	0
765.999	0	0	0	0	0	0	0	0	0	125.601	0	0	x	1530	0	0	0	0	0	0	0	0	0	300.3954286	0	0
766	0	0	0	0	0	0	0	0	0	125.8355714	0	0	x	1531	0	0	0	0	0	0	0	0	0	308.6166429	0	0
766.999	0	0	0	0	0	0	0	0	0	125.8355714	0	0	x	1532	0	0	0	0	0	0	0	0	0	316.8378571	0	0
767	0	0	0	0	0	0	0	0	0	126.0701429	0	0	x	1533	0	0	0	0	0	0	0	0	0	325.0590714	0	0
767.999	0	0	0	0	0	0	0	0	0	126.0701429	0	0	x	1534	0	0	0	0	0	0	0	0	0	333.2802857	111.54225	0
768	0	0	0	0	0	0	0	0	0	126.3047143	0	0	x	1535	0	0	0	0	0	0	0	0	0	341.5015	0	0
768.999	0	0	0	0	0	0	0	0	0	126.3047143	0	0	x	1536	0	0	0	0	0	0	0	0	0	349.7227143	0	0
769	0	0	0	0	0	0	0	0	0	126.5392857	0	0	x	1537	0	0	0	0	0	0	0	0	0	357.9439286	0	0
769.999	0	0	0	0	0	0	0	0	0	126.5392857	0	0	x	1538	0	0	0	0	0	0	0	0	0	366.1651429	0	0
770	0	0	0	0	0	0	0	0	0	126.7738571	0	0	x	1539	0	0	0	0	0	0	0	0	0	374.3863571	0	0
770.999	0	0	0	0	0	0	0	0	0	126.7738571	0	0	x	1540	0	0	0	0	0	0	0	0	0	382.6075714	0	0
771	0	0	0	0	0	0	0	0	0	127.0084286	0	0	x	1541	0	0	0	0	0	0	0	0	0	390.8287857	0	0
771.999	0	0	0	0	0	0	0	0	0	127.0084286	0	0	x	1542	0	0	0	0	0	0	0	0	0	399.05	0	0
772	0	0	0	0	0	0	0	0	0	127.243	0	0	x	1543	0	58.64005	0	0	0	0	0	0	0	384.2014286	0	0
772.999	0	0	0	0	0	0	0	0	0	127.243	0	0	x	1544	0	59.270375	0	0	0	0	0	0	0	369.3528571	0	0
773	0	0	0	0	0	0	0	0	0	128.0690714	0	0	x	1545	0	59.9007	0	0	0	0	0	0	0	354.5042857	0	0
773.999	0	0	0	0	0	0	0	0	0	128.0690714	0	0	x	1546	0	0	67.6336	0	0	0	0	0	0	339.6557143	73.91565	0
774	0	0	0	0	0	0	0	0	0	128.8951429	0	0	x	1547	0	0	0	0	0	0	0	0	0	324.8071429	0	0
774.999	0	0	0	0	0	0	0	0	0	128.8951429	0	0	x	1548	0	0	0	0	0	0	0	0	0	309.9585714	0	0
775	0	0	0	0	0	0	0	0	0	129.7212143	0	0	x	1549	0	0	0	0	0	0	0	0	0	295.11	0	0
775.999	0	0	0	0	0	0	0	0	0	129.7212143	0	0	x	1550	0	0	0	0	0	0	0	0	0	280.2614286	0	0
776	0	50.3961	94.2331	0	0	0	0	0	0	130.5472857	0	0	x	1551	0	0	0	0	0	0	0	0	0	265.4128571	63.400125	0
776.999	0	50.3961	94.2331	0	0	0	0	0	0	130.5472857	0	0	x	1552	0	0	0	0	0	0	0	0	0	250.5642857	62.8456875	0
777	0	49.835	93.376	0	0	0	0	0	0	131.3733571	0	0	x	1553	0	59.8355	0	0	0	0	0	0	0	235.7157143	0	0
777.999	0	49.835	93.376	0	0	0	0	0	0	131.3733571	0	0	x	1554	0	0	0	0	0	0	0	0	0	220.8671429	61.7368125	0
778	0	49.2739	92.5189	0	0	0	0	0	0	132.1994286	0	0	x	1555	0	0	0	0	0	0	0	0	0	206.0185714	61.182375	0
778.999	0	49.2739	92.5189	0	0	0	0	0	0	132.1994286	0	0	x	1556	0	57.895625	0	0	0	0	51.008	0	0	191.17	0	0
779	0	48.7128	91.6618	0	0	0	0	0	0	133.0255	0	0	x	1557	0	57.249	0	0	0	0	50.871	0	0	187.1476429	0	0
779.999	0	48.7128	91.6618	0	0	0	0	0	0	133.0255	0	0	x	1558	0	56.602375	0	0	0	0	50.734	0	0	183.1252857	59.5190625	0
780	0	0	0	0	0	0	0	0	0	133.8515714	0	0	x	1559	0	0	0	0	0	0	50.597	0	0	179.1029286	58.964625	0
780.999	0	0	0	0	0	0	0	0	0	133.8515714	0	0	x	1560	0	55.309125	62.91389286	0	0	0	50.46	0	0	175.0805714	58.4101875	0
781	0	47.5906	89.9476	0	0	0	0	0	0	134.6776429	0	0	x	1561	0	0	0	0	0	0	0	0	0	171.0582143	57.85575	0
781.999	0	47.5906	89.9476	0	0	0	0	0	0	134.6776429	0	0	x	1562	0	0	0	0	0	0	0	0	0	167.0358571	0	0
782	0	47.0295	89.0905	0	0	0	133.6068	0	0	135.5037143	140.3929592	0	x	1563	0	53.36925	0	0	0	0	50.049	0	0	163.0135	56.746875	0
782.999	0	47.0295	89.0905	0	0	0	133.6068	0	0	135.5037143	140.3929592	0	x	1564	0	0	0	0	0	0	49.912	0	0	158.9911429	56.1924375	0
783	0	46.4684	88.2334	0	0	0	130.5522	0	0	136.3297857	0	0	x	1565	0	52.076	0	0	0	0	49.775	0	0	154.9687857	55.638	0
783.999	0	46.4684	88.2334	0	0	0	130.5522	0	0	136.3297857	0	0	x	1566	0	53.7751	0	0	0	0	49.90275	0	0	150.9464286	57.1463	0
784	0	0	0	0	0	0	0	0	0	137.1558571	0	0	x	1567	0	55.4742	0	0	0	0	50.0305	0	0	146.9240714	58.6546	0
