0	1	2	3	4	5	6	7	8	9	10	11	12	x	SO4	Final Timeseries_G94C	Final Timeseries_G94D	Final Timeseries_ACME1	Final Timeseries_S362	Final Timeseries_G300	Final Timeseries_S5AS	Final Timeseries_S5A	Final Timeseries_G301	Final Timeseries_G310	Final Timeseries_G251	Final Timeseries_S6	Final Timeseries_G338
88	0	0	0	0	0	0	42.44423864	0	0	48.75257143	35.88511364	0	x	175	0	83.02	80.204	0	0	0	0	0	0	32.36825	34.75306593	0
88.999	0	0	0	0	0	0	42.44423864	0	0	48.75257143	35.88511364	0	x	176	0	0	0	0	0	0	0	0	0	34.3245	34.76322527	0
89	0	0	0	0	0	0	41.65059091	0	0	49.02735714	35.49209091	0	x	177	0	83.02	80.204	0	0	0	28.63553846	0	0	36.28075	34.77338462	0
89.999	0	0	0	0	0	0	41.65059091	0	0	49.02735714	35.49209091	0	x	178	0	83.02	80.204	0	0	0	28.51839011	0	0	38.237	34.78354396	0
90	0	0	0	0	0	0	40.85694318	0	0	49.30214286	35.09906818	0	x	179	0	83.02	0	0	0	0	0	0	0	40.19325	34.7937033	0
90.999	0	0	0	0	0	0	40.85694318	0	0	49.30214286	35.09906818	0	x	180	0	83.02	80.204	0	0	0	0	0	0	42.1495	0	0
91	0	0	0	0	0	0	40.06329545	0	0	49.57692857	34.70604545	0	x	181	0	83.02	80.204	0	0	0	28.16694505	0	0	44.10575	34.81402198	0
91.999	0	0	0	0	0	0	40.06329545	0	0	49.57692857	34.70604545	0	x	182	0	0	0	0	0	0	0	0	0	46.062	34.82418132	0
92	0	0	0	0	0	0	39.26964773	0	0	49.85171429	34.31302273	0	x	183	0	0	0	0	0	0	0	0	0	48.01825	34.83434066	0
92.999	0	0	0	0	0	0	39.26964773	0	0	49.85171429	34.31302273	0	x	184	0	83.02	80.204	0	0	0	0	0	0	49.9745	34.8445	0
93	0	0	0	0	0	0	38.476	0	0	50.1265	33.92	0	x	185	0	0	0	0	0	0	0	0	0	51.93075	34.85465934	0
93.999	0	0	0	0	0	0	38.476	0	0	50.1265	33.92	0	x	186	0	0	0	0	0	0	0	0	0	53.887	34.86481868	0
94	0	0	0	0	0	0	38.35885165	0	0	50.40128571	33.93015934	0	x	187	0	0	0	0	0	0	0	0	0	53.72891667	34.87497802	0
94.999	0	0	0	0	0	0	38.35885165	0	0	50.40128571	33.93015934	0	x	188	0	0	0	0	0	0	0	0	0	53.57083333	0	0
95	0	0	0	0	0	0	38.2417033	0	0	50.67607143	33.94031868	0	x	189	0	0	0	0	0	0	0	0	0	53.41275	0	0
95.999	0	0	0	0	0	0	38.2417033	0	0	50.67607143	33.94031868	0	x	190	0	0	0	0	0	0	0	0	0	53.25466667	0	0
96	0	0	0	0	0	0	38.12455495	0	0	50.95085714	33.95047802	0	x	191	0	0	0	0	0	0	0	0	0	53.09658333	34.91561538	0
96.999	0	0	0	0	0	0	38.12455495	0	0	50.95085714	33.95047802	0	x	192	0	83.02	80.204	0	0	0	0	0	0	52.9385	34.92577473	0
97	0	0	0	0	0	0	0	0	0	51.22564286	33.96063736	0	x	193	0	0	0	0	0	0	0	0	0	52.78041667	34.93593407	0
97.999	0	0	0	0	0	0	0	0	0	51.22564286	33.96063736	0	x	194	0	83.02	0	0	0	0	0	0	0	52.62233333	34.94609341	0
98	0	0	0	0	0	0	0	0	0	51.50042857	33.9707967	0	x	195	0	0	0	0	0	0	26.52686813	0	0	52.46425	34.95625275	0
98.999	0	0	0	0	0	0	0	0	0	51.50042857	33.9707967	0	x	196	0	0	0	0	0	0	26.40971978	0	0	52.30616667	34.96641209	0
99	0	0	0	0	0	0	0	0	0	51.77521429	33.98095604	0	x	197	0	0	0	0	0	0	26.29257143	0	0	52.14808333	34.97657143	0
99.999	0	0	0	0	0	0	0	0	0	51.77521429	33.98095604	0	x	198	0	83.02	80.204	0	0	0	0	0	0	51.99	34.98673077	0
100	0	0	0	0	0	0	0	0	0	52.05	33.99111538	0	x	199	0	83.02	80.204	0	0	0	26.05827473	0	0	53.2475	34.99689011	0
100.999	0	0	0	0	0	0	0	0	0	52.05	33.99111538	0	x	200	0	0	0	0	0	0	25.94112637	0	0	54.505	35.00704945	0
101	0	0	0	0	0	0	0	0	0	51.93014286	34.00127473	0	x	201	0	0	0	0	0	0	25.82397802	0	0	55.7625	35.01720879	0
101.999	0	0	0	0	0	0	0	0	0	51.93014286	34.00127473	0	x	202	0	0	0	0	0	0	25.70682967	0	0	57.02	35.02736813	0
102	0	0	0	0	0	0	37.42166484	0	0	51.81028571	34.01143407	0	x	203	0	0	0	0	0	0	0	0	0	58.2775	35.03752747	0
102.999	0	0	0	0	0	0	37.42166484	0	0	51.81028571	34.01143407	0	x	204	0	0	0	0	0	0	0	0	0	59.535	35.04768681	0
103	0	0	0	0	0	0	0	0	0	51.69042857	34.02159341	0	x	205	0	83.02	80.204	0	0	0	0	0	0	60.7925	35.05784615	0
103.999	0	0	0	0	0	0	0	0	0	51.69042857	34.02159341	0	x	206	0	0	0	0	0	0	0	0	0	62.05	35.06800549	0
104	0	0	0	0	0	0	0	0	0	51.57057143	34.03175275	0	x	207	0	83.02	80.204	0	0	0	0	0	0	63.3075	35.07816484	0
104.999	0	0	0	0	0	0	0	0	0	51.57057143	34.03175275	0	x	208	0	83.02	80.204	0	0	0	25.00393956	0	0	64.565	35.08832418	0
105	0	0	0	0	0	0	0	0	0	51.45071429	34.04191209	0	x	209	0	83.02	80.204	0	0	0	24.88679121	0	0	65.8225	35.09848352	0
105.999	0	0	0	0	0	0	0	0	0	51.45071429	34.04191209	0	x	210	0	0	0	0	0	0	24.76964286	0	0	67.08	35.10864286	0
106	0	0	0	0	0	0	0	0	0	51.33085714	34.05207143	0	x	211	0	0	0	0	0	0	24.65249451	0	0	68.3375	35.1188022	0
106.999	0	0	0	0	0	0	0	0	0	51.33085714	34.05207143	0	x	212	0	83.02	80.204	0	0	0	24.53534615	0	0	69.595	35.12896154	0
107	0	0	0	0	0	0	0	0	0	51.211	34.06223077	0	x	213	0	83.02	80.204	0	0	0	24.4181978	0	0	69.24992857	35.13912088	0
107.999	0	0	0	0	0	0	0	0	0	51.211	34.06223077	0	x	214	0	83.02	80.204	0	0	0	24.30104945	0	0	68.90485714	35.14928022	0
108	0	0	0	0	0	0	0	0	0	51.09114286	34.07239011	0	x	215	0	83.02	80.204	0	0	0	24.1839011	0	0	68.55978571	35.15943956	0
108.999	0	0	0	0	0	0	0	0	0	51.09114286	34.07239011	0	x	216	0	83.02	80.204	0	0	0	24.06675275	0	0	68.21471429	35.1695989	0
109	0	0	0	0	0	0	0	0	0	50.97128571	34.08254945	0	x	217	0	83.02	80.204	0	0	0	23.9496044	0	0	67.86964286	35.17975824	0
109.999	0	0	0	0	0	0	0	0	0	50.97128571	34.08254945	0	x	218	0	0	0	0	0	0	23.83245604	0	0	67.52457143	35.18991758	0
110	0	0	0	0	0	0	0	0	0	50.85142857	34.09270879	0	x	219	0	83.02	80.204	0	0	0	0	0	0	67.1795	35.20007692	0
110.999	0	0	0	0	0	0	0	0	0	50.85142857	34.09270879	0	x	220	0	83.02	80.204	0	0	0	0	0	0	66.83442857	35.21023626	0
111	0	0	0	0	0	0	0	0	0	50.73157143	34.10286813	0	x	221	0	0	0	0	0	0	0	0	0	66.48935714	35.2203956	0
111.999	0	0	0	0	0	0	0	0	0	50.73157143	34.10286813	0	x	222	0	83.02	80.204	0	0	0	23.36386264	0	0	66.14428571	35.23055495	0
112	0	0	0	0	0	0	0	0	0	0	34.11302747	0	x	223	0	83.02	80.204	0	0	0	0	0	0	65.79921429	35.24071429	0
112.999	0	0	0	0	0	0	0	0	0	0	34.11302747	0	x	224	0	0	0	0	0	0	23.12956593	0	0	65.45414286	35.25087363	0
113	0	0	0	0	0	0	0	0	0	50.49185714	34.12318681	0	x	225	0	0	0	0	0	0	0	0	0	65.10907143	35.26103297	0
113.999	0	0	0	0	0	0	0	0	0	50.49185714	34.12318681	0	x	226	0	83.02	80.204	0	0	0	0	0	0	64.764	35.27119231	0
114	0	0	0	0	0	0	0	0	0	50.372	34.13334615	0	x	227	0	0	0	0	0	0	22.77812088	0	0	63.67528571	35.28135165	0
114.999	0	0	0	0	0	0	0	0	0	50.372	34.13334615	0	x	228	0	0	0	0	0	0	0	0	0	62.58657143	35.29151099	0
115	0	0	0	0	0	0	35.89873626	0	0	49.73114286	34.14350549	0	x	229	0	83.02	80.204	0	0	0	0	0	0	61.49785714	35.30167033	0
115.999	0	0	0	0	0	0	35.89873626	0	0	49.73114286	34.14350549	0	x	230	0	0	0	0	0	0	22.42667582	0	0	60.40914286	35.31182967	0
116	0	0	0	0	0	0	35.78158791	0	0	49.09028571	34.15366484	0	x	231	0	0	0	0	0	0	0	0	0	59.32042857	0	0
116.999	0	0	0	0	0	0	35.78158791	0	0	49.09028571	34.15366484	0	x	232	0	0	0	0	0	0	0	0	0	58.23171429	0	0
117	0	0	0	0	0	0	35.66443956	0	0	0	0	0	x	233	0	83.02	80.204	0	0	0	22.07523077	0	0	57.143	35.34230769	0
117.999	0	0	0	0	0	0	35.66443956	0	0	0	0	0	x	234	0	83.02	80.204	0	0	0	21.95808242	0	0	56.05428571	35.35246703	0
118	0	83.02	80.204	0	0	0	35.54729121	0	0	47.80857143	34.17398352	0	x	235	0	83.02	80.204	0	0	0	21.84093407	0	0	54.96557143	35.36262637	0
118.999	0	83.02	80.204	0	0	0	35.54729121	0	0	47.80857143	34.17398352	0	x	236	0	83.02	80.204	0	0	0	21.72378571	0	0	53.87685714	35.37278571	0
119	0	0	0	0	0	0	0	0	0	47.16771429	34.18414286	0	x	237	0	83.02	80.204	0	0	0	21.60663736	0	0	52.78814286	35.38294505	0
119.999	0	0	0	0	0	0	0	0	0	47.16771429	34.18414286	0	x	238	0	0	0	0	0	0	21.48948901	0	0	51.69942857	35.3931044	0
120	0	0	0	0	0	0	0	0	0	46.52685714	0	0	x	239	0	0	0	0	0	0	21.37234066	0	0	50.61071429	35.40326374	0
120.999	0	0	0	0	0	0	0	0	0	46.52685714	0	0	x	240	0	83.02	80.204	0	0	0	21.25519231	0	0	49.522	35.41342308	0
121	0	0	80.204	0	0	0	0	0	0	45.886	34.20446154	0	x	241	0	83.02	80.204	0	0	0	21.13804396	0	0	49.44121429	35.42358242	0
121.999	0	0	80.204	0	0	0	0	0	0	45.886	34.20446154	0	x	242	0	0	80.204	0	0	0	21.0208956	0	0	49.36042857	35.43374176	0
122	0	83.02	0	0	0	0	0	0	0	45.24514286	34.21462088	0	x	243	0	0	0	0	0	0	20.90374725	0	0	49.27964286	35.4439011	0
122.999	0	83.02	0	0	0	0	0	0	0	45.24514286	34.21462088	0	x	244	0	83.02	80.204	0	0	0	20.7865989	0	0	49.19885714	35.45406044	0
123	0	0	0	0	0	0	0	0	0	44.60428571	34.22478022	0	x	245	0	0	0	0	0	0	20.66945055	0	0	49.11807143	35.46421978	0
123.999	0	0	0	0	0	0	0	0	0	44.60428571	34.22478022	0	x	246	0	83.02	80.204	0	0	0	20.5523022	0	0	49.03728571	35.47437912	0
124	0	0	0	0	0	0	0	0	0	43.96342857	0	0	x	247	0	0	0	0	0	0	20.43515385	0	0	48.9565	35.48453846	0
124.999	0	0	0	0	0	0	0	0	0	43.96342857	0	0	x	248	0	83.02	80.204	0	0	0	20.31800549	0	0	48.87571429	35.4946978	0
125	0	83.02	80.204	0	0	0	0	0	0	43.32257143	34.2450989	0	x	249	0	83.02	80.204	0	0	0	20.20085714	0	0	48.79492857	35.50485714	0
125.999	0	83.02	80.204	0	0	0	0	0	0	43.32257143	34.2450989	0	x	250	0	83.02	80.204	0	0	0	20.08370879	0	0	48.71414286	35.51501648	0
126	0	0	0	0	0	0	0	0	0	42.68171429	34.25525824	0	x	251	0	83.02	80.204	0	0	0	19.96656044	0	0	48.63335714	35.52517582	0
126.999	0	0	0	0	0	0	0	0	0	42.68171429	34.25525824	0	x	252	0	83.02	80.204	0	0	0	19.84941209	0	0	48.55257143	35.53533516	0
127	0	0	0	0	0	0	0	0	0	42.04085714	0	0	x	253	0	0	80.204	0	0	0	19.73226374	0	0	48.47178571	35.54549451	0
127.999	0	0	0	0	0	0	0	0	0	42.04085714	0	0	x	254	0	83.02	80.204	0	0	0	19.61511538	0	0	48.391	35.55565385	0
128	0	0	0	0	0	0	0	0	0	41.4	0	0	x	255	0	83.02	80.204	0	0	0	19.49796703	0	0	47.6175	35.56581319	0
128.999	0	0	0	0	0	0	0	0	0	41.4	0	0	x	256	0	83.02	80.204	0	0	0	19.38081868	0	0	46.844	35.57597253	0
129	0	0	0	0	0	0	0	0	0	40.68878571	0	0	x	257	0	83.02	80.204	0	0	0	19.26367033	0	0	46.0705	35.58613187	0
129.999	0	0	0	0	0	0	0	0	0	40.68878571	0	0	x	258	0	83.02	80.204	0	0	0	19.14652198	0	0	45.297	35.59629121	0
130	0	0	0	0	0	0	0	0	0	39.97757143	0	0	x	259	0	0	0	0	0	0	19.02937363	0	0	44.5235	35.60645055	0
130.999	0	0	0	0	0	0	0	0	0	39.97757143	0	0	x	260	0	0	0	0	0	0	18.91222527	0	0	43.75	35.61660989	0
131	0	0	0	0	0	0	0	0	0	39.26635714	0	0	x	261	0	83.02	80.204	0	0	0	0	0	0	42.9765	35.62676923	0
131.999	0	0	0	0	0	0	0	0	0	39.26635714	0	0	x	262	0	83.02	80.204	0	0	0	0	0	0	42.203	35.63692857	0
132	0	0	0	0	0	0	0	0	0	38.55514286	0	0	x	263	0	83.02	80.204	0	0	0	0	0	0	41.4295	35.64708791	0
132.999	0	0	0	0	0	0	0	0	0	38.55514286	0	0	x	264	0	0	0	0	0	0	18.44363187	0	0	40.656	35.65724725	0
133	0	0	0	0	0	0	0	0	0	37.84392857	0	0	x	265	0	83.02	80.204	0	0	0	18.32648352	0	0	39.8825	35.66740659	0
133.999	0	0	0	0	0	0	0	0	0	37.84392857	0	0	x	266	0	0	0	0	0	0	18.20933516	0	0	39.109	35.67756593	0
134	0	0	0	0	0	0	0	0	0	37.13271429	0	0	x	267	0	0	0	0	0	0	18.09218681	0	0	38.3355	35.68772527	0
134.999	0	0	0	0	0	0	0	0	0	37.13271429	0	0	x	268	0	0	0	0	0	0	17.97503846	0	0	37.562	35.69788462	0
135	0	0	0	0	0	0	0	0	0	36.4215	0	0	x	269	0	0	0	0	0	0	0	0	0	36.77807143	35.70804396	0
135.999	0	0	0	0	0	0	0	0	0	36.4215	0	0	x	270	0	83.02	80.204	0	0	0	17.74074176	0	0	35.99414286	35.7182033	0
136	0	0	0	0	0	0	0	0	0	35.71028571	0	0	x	271	0	83.02	80.204	0	0	0	0	0	0	35.21021429	35.72836264	0
136.999	0	0	0	0	0	0	0	0	0	35.71028571	0	0	x	272	0	0	0	0	0	0	17.50644505	0	0	34.42628571	35.73852198	0
137	0	0	0	0	0	0	0	0	0	34.99907143	0	0	x	273	0	0	0	0	0	0	0	0	0	33.64235714	35.74868132	0
137.999	0	0	0	0	0	0	0	0	0	34.99907143	0	0	x	274	0	0	0	0	0	0	0	0	0	32.85842857	35.75884066	0
138	0	0	0	0	0	0	0	0	0	34.28785714	0	0	x	275	0	83.02	80.204	0	0	0	17.155	0	0	32.0745	35.769	0
138.999	0	0	0	0	0	0	0	0	0	34.28785714	0	0	x	276	0	83.02	80.204	0	0	0	17.28215179	0	0	31.29057143	35.72480612	0
139	0	0	0	0	0	0	0	0	0	33.57664286	0	0	x	277	0	0	0	0	0	0	17.40930357	0	0	30.50664286	35.68061224	0
139.999	0	0	0	0	0	0	0	0	0	33.57664286	0	0	x	278	0	0	0	0	0	0	17.53645536	0	0	29.72271429	35.63641837	0
140	0	0	0	0	0	0	0	0	0	32.86542857	0	0	x	279	0	83.02	80.204	0	0	0	17.66360714	0	0	28.93878571	35.59222449	0
140.999	0	0	0	0	0	0	0	0	0	32.86542857	0	0	x	280	0	0	0	0	0	0	17.79075893	0	0	28.15485714	35.54803061	0
141	0	0	0	0	0	0	0	0	0	32.15421429	0	0	x	281	0	83.02	80.204	0	0	0	17.91791071	0	0	27.37092857	35.50383673	0
141.999	0	0	0	0	0	0	0	0	0	32.15421429	0	0	x	282	0	0	0	0	0	0	18.0450625	0	0	26.587	35.45964286	0
142	0	0	0	0	0	0	32.73573077	0	0	31.443	0	0	x	283	0	83.02	80.204	0	0	0	18.17221429	0	0	27.98257143	35.41544898	0
142.999	0	0	0	0	0	0	32.73573077	0	0	31.443	0	0	x	284	0	0	0	0	0	0	18.29936607	0	0	29.37814286	35.3712551	0
143	0	0	0	0	0	0	0	0	0	31.19178571	0	0	x	285	0	0	0	0	0	0	18.42651786	0	0	30.77371429	35.32706122	0
143.999	0	0	0	0	0	0	0	0	0	31.19178571	0	0	x	286	0	83.02	80.204	0	0	0	18.55366964	0	0	32.16928571	35.28286735	0
144	0	0	0	0	0	0	0	0	0	30.94057143	0	0	x	287	0	83.02	80.204	0	0	0	18.68082143	0	0	33.56485714	35.23867347	0
144.999	0	0	0	0	0	0	0	0	0	30.94057143	0	0	x	288	0	83.02	80.204	0	0	0	18.80797321	0	0	34.96042857	35.19447959	0
145	0	0	0	0	0	0	0	0	0	30.68935714	0	0	x	289	0	83.02	80.204	0	0	0	18.935125	0	0	36.356	35.15028571	0
145.999	0	0	0	0	0	0	0	0	0	30.68935714	0	0	x	290	0	83.02	80.204	0	0	0	19.06227679	0	0	37.75157143	35.10609184	0
146	0	0	0	0	0	0	0	0	0	30.43814286	0	0	x	291	0	83.02	80.204	0	0	1.934064039	19.18942857	0	0	39.14714286	35.06189796	0
146.999	0	0	0	0	0	0	0	0	0	30.43814286	0	0	x	292	0	83.02	80.204	0	0	1.747251232	19.31658036	0	0	40.54271429	35.01770408	0
147	0	0	0	0	0	0	0	0	0	30.18692857	0	0	x	293	0	83.02	80.204	0	0	1.560438424	19.44373214	0	0	41.93828571	34.9735102	0
147.999	0	0	0	0	0	0	0	0	0	30.18692857	0	0	x	294	0	83.02	80.204	0	0	1.373625616	19.57088393	0	0	43.33385714	34.92931633	0
148	0	0	0	0	0	0	0	0	0	29.93571429	0	0	x	295	0	83.02	80.204	0	0	1.186812808	19.69803571	0	0	44.72942857	34.88512245	0
148.999	0	0	0	0	0	0	0	0	0	29.93571429	0	0	x	296	0	83.02	80.204	0	0	0	19.8251875	0	0	46.125	34.84092857	0
149	0	0	0	0	0	0	0	0	0	29.6845	0	0	x	297	0	83.02	80.204	0	0	0	19.95233929	0	0	47.26578571	34.79673469	0
149.999	0	0	0	0	0	0	0	0	0	29.6845	0	0	x	298	0	83.02	80.204	0	0	0	20.07949107	0	0	48.40657143	34.75254082	0
150	0	0	0	0	0	0	31.79854396	0	0	0	0	0	x	299	0	0	0	0	0	0	20.20664286	0	0	49.54735714	34.70834694	0
150.999	0	0	0	0	0	0	31.79854396	0	0	0	0	0	x	300	0	83.02	80.204	0	0	0	20.33379464	0	0	50.68814286	34.66415306	0
151	0	0	0	0	0	0	31.6813956	0	0	0	0	0	x	301	0	0	0	0	0	0	20.46094643	0	0	51.82892857	34.61995918	0
151.999	0	0	0	0	0	0	31.6813956	0	0	0	0	0	x	302	0	0	0	0	0	0	20.58809821	0	0	52.96971429	34.57576531	0
152	0	0	0	0	0	0	31.56424725	0	0	0	0	0	x	303	0	83.02	80.204	0	0	0	20.71525	0	0	54.1105	34.53157143	0
152.999	0	0	0	0	0	0	31.56424725	0	0	0	0	0	x	304	0	83.02	80.204	0	0	0	20.84240179	0	0	55.25128571	34.48737755	0
153	0	0	0	0	0	0	0	0	0	0	0	0	x	305	0	83.02	80.204	0	0	0	20.96955357	0	0	56.39207143	34.44318367	0
153.999	0	0	0	0	0	0	0	0	0	0	0	0	x	306	0	83.02	80.204	0	0	0	21.09670536	0	0	57.53285714	34.3989898	0
154	0	0	0	0	0	0	0	0	0	0	0	0	x	307	0	83.02	80.204	0	0	0	21.22385714	0	0	58.67364286	34.35479592	0
154.999	0	0	0	0	0	0	0	0	0	0	0	0	x	308	0	0	0	0	0	0	0	0	0	59.81442857	0	0
155	0	83.02	80.204	0	0	0	0	0	0	28.17721429	0	0	x	309	0	0	0	0	0	0	0	0	0	60.95521429	0	0
155.999	0	83.02	80.204	0	0	0	0	0	0	28.17721429	0	0	x	310	0	0	0	0	0	0	0	0	0	62.096	34.22221429	0
156	0	83.02	80.204	0	0	0	0	0	0	0	0	0	x	311	0	0	0	0	0	0	0	0	0	61.6875	34.17802041	0
156.999	0	83.02	80.204	0	0	0	0	0	0	0	0	0	x	312	0	83.02	80.204	0	0	0	21.85961607	0	0	61.279	34.13382653	0
157	0	83.02	0	0	0	0	0	0	0	27.54464286	0	0	x	313	0	83.02	80.204	0	0	0	21.98676786	0	0	60.8705	34.08963265	0
157.999	0	83.02	0	0	0	0	0	0	0	27.54464286	0	0	x	314	0	0	0	0	0	0	22.11391964	0	0	60.462	0	0
158	0	0	0	0	0	0	0	0	0	27.16328571	34.58035714	0	x	315	0	0	0	0	0	0	0	0	0	60.0535	0	0
158.999	0	0	0	0	0	0	0	0	0	27.16328571	34.58035714	0	x	316	0	0	0	0	0	0	22.36822321	0	0	59.645	0	0
159	0	0	0	0	0	0	0	0	0	26.78192857	0	0	x	317	0	0	0	0	0	0	0	0	0	59.2365	33.91285714	0
159.999	0	0	0	0	0	0	0	0	0	26.78192857	0	0	x	318	0	0	0	0	0	0	22.62252679	0	0	58.828	33.86866327	0
160	0	0	0	0	0	0	0	0	0	26.40057143	34.60067582	0	x	319	0	0	0	0	0	0	22.74967857	0	0	58.4195	33.82446939	0
160.999	0	0	0	0	0	0	0	0	0	26.40057143	34.60067582	0	x	320	0	0	0	0	0	0	22.87683036	0	0	58.011	33.78027551	0
161	0	0	0	0	0	0	0	0	0	26.01921429	0	0	x	321	0	83.02	80.204	0	0	0	23.00398214	0	0	57.6025	33.73608163	0
161.999	0	0	0	0	0	0	0	0	0	26.01921429	0	0	x	322	0	0	0	0	0	0	23.13113393	0	0	57.194	33.69188776	0
162	0	0	0	0	0	0	0	0	0	25.63785714	0	0	x	323	0	0	0	0	0	0	23.25828571	0	0	56.7855	33.64769388	0
162.999	0	0	0	0	0	0	0	0	0	25.63785714	0	0	x	324	0	0	0	0	0	0	23.3854375	0	0	56.377	33.6035	0
163	0	83.02	80.204	0	0	0	0	0	0	25.2565	34.63115385	0	x	325	0	0	0	0	0	0	23.51258929	0	0	55.03685714	33.55930612	0
163.999	0	83.02	80.204	0	0	0	0	0	0	25.2565	34.63115385	0	x	326	0	83.02	80.204	0	0	0	23.63974107	0	0	53.69671429	33.51511224	0
164	0	83.02	80.204	0	0	0	0	0	0	24.87514286	34.64131319	0	x	327	0	0	0	0	0	0	0	0	0	52.35657143	0	0
164.999	0	83.02	80.204	0	0	0	0	0	0	24.87514286	34.64131319	0	x	328	0	0	0	0	0	0	23.89404464	0	0	51.01642857	33.42672449	0
165	0	0	0	0	0	0	0	0	0	24.49378571	34.65147253	0	x	329	0	0	0	0	0	0	24.02119643	0	0	49.67628571	33.38253061	0
165.999	0	0	0	0	0	0	0	0	0	24.49378571	34.65147253	0	x	330	0	0	0	0	0	0	24.14834821	0	0	48.33614286	33.33833673	0
166	0	0	0	0	0	0	0	0	0	24.11242857	34.66163187	0	x	331	0	0	0	0	0	0	24.2755	0	0	46.996	33.29414286	0
166.999	0	0	0	0	0	0	0	0	0	24.11242857	34.66163187	0	x	332	0	0	0	0	0	0	24.40265179	0	0	45.65585714	33.24994898	0
167	0	0	0	0	0	0	0	0	0	23.73107143	34.67179121	0	x	333	0	83.02	80.204	0	0	0	24.52980357	0	0	44.31571429	33.2057551	0
167.999	0	0	0	0	0	0	0	0	0	23.73107143	34.67179121	0	x	334	0	0	0	0	0	0	24.65695536	0	0	42.97557143	33.16156122	0
168	0	0	0	0	0	0	0	0	0	23.34971429	34.68195055	0	x	335	0	0	0	0	0	0	24.78410714	0	0	41.63542857	33.11736735	0
168.999	0	0	0	0	0	0	0	0	0	23.34971429	34.68195055	0	x	336	0	0	0	0	0	0	0	0	0	40.29528571	33.07317347	0
169	0	0	0	0	0	0	0	0	0	22.96835714	0	0	x	337	0	0	0	0	0	0	25.03841071	0	0	38.95514286	33.02897959	0
169.999	0	0	0	0	0	0	0	0	0	22.96835714	0	0	x	338	0	0	0	0	0	0	25.1655625	0	0	37.615	32.98478571	0
170	0	0	0	0	0	0	0	0	0	22.587	34.70226923	0	x	339	0	0	0	0	0	0	25.29271429	0	0	37.25371429	32.94059184	0
170.999	0	0	0	0	0	0	0	0	0	22.587	34.70226923	0	x	340	0	0	0	0	0	0	25.41986607	0	0	36.89242857	0	0
171	0	0	0	0	0	0	0	0	0	24.54325	34.71242857	0	x	341	0	0	0	0	0	0	25.54701786	0	0	36.53114286	32.85220408	0
171.999	0	0	0	0	0	0	0	0	0	24.54325	34.71242857	0	x	342	0	0	0	0	0	0	25.67416964	0	0	36.16985714	32.8080102	0
172	0	83.02	80.204	0	0	0	0	0	0	26.4995	34.72258791	0	x	343	0	0	0	0	0	0	0	0	0	35.80857143	32.76381633	0
172.999	0	83.02	80.204	0	0	0	0	0	0	26.4995	34.72258791	0	x	344	0	0	0	0	0	0	25.92847321	0	0	35.44728571	32.71962245	0
173	0	83.02	80.204	0	0	0	0	0	0	28.45575	34.73274725	0	x	345	0	0	0	0	0	0	26.055625	0	0	35.086	32.67542857	0
173.999	0	83.02	80.204	0	0	0	0	0	0	28.45575	34.73274725	0	x	346	0	0	0	0	0	0	0	0	0	34.72471429	32.63123469	0
174	0	83.02	80.204	0	0	0	28.98698352	0	0	30.412	34.74290659	0	x	347	0	0	0	0	0	0	0	0	0	34.36342857	32.58704082	0
174.999	0	83.02	80.204	0	0	0	28.98698352	0	0	30.412	34.74290659	0	x	348	0	83.02	80.204	0	0	0	26.43708036	0	0	34.00214286	32.54284694	0
175	0	83.02	80.204	0	0	0	0	0	0	32.36825	34.75306593	0	x	349	0	0	0	0	0	0	26.56423214	0	0	33.64085714	32.49865306	0
175.999	0	83.02	80.204	0	0	0	0	0	0	32.36825	34.75306593	0	x	350	0	0	0	0	0	0	0	0	0	33.27957143	32.45445918	0
176	0	0	0	0	0	0	0	0	0	34.3245	34.76322527	0	x	351	0	0	0	0	0	0	26.81853571	0	0	32.91828571	32.41026531	0
176.999	0	0	0	0	0	0	0	0	0	34.3245	34.76322527	0	x	352	0	0	0	0	0	0	0	0	0	32.557	32.36607143	0
177	0	83.02	80.204	0	0	0	28.63553846	0	0	36.28075	34.77338462	0	x	353	0	0	0	0	0	0	27.07283929	0	0	32.63533333	32.32187755	0
177.999	0	83.02	80.204	0	0	0	28.63553846	0	0	36.28075	34.77338462	0	x	354	0	0	0	0	0	0	0	0	0	32.71366667	32.27768367	0
178	0	83.02	80.204	0	0	0	28.51839011	0	0	38.237	34.78354396	0	x	355	0	0	0	0	0	0	0	0	0	32.792	32.2334898	0
178.999	0	83.02	80.204	0	0	0	28.51839011	0	0	38.237	34.78354396	0	x	356	0	0	0	0	0	0	0	0	0	32.87033333	32.18929592	0
179	0	83.02	0	0	0	0	0	0	0	40.19325	34.7937033	0	x	357	0	0	0	0	0	0	0	0	0	32.94866667	32.14510204	0
179.999	0	83.02	0	0	0	0	0	0	0	40.19325	34.7937033	0	x	358	0	0	0	0	0	0	0	0	0	33.027	32.10090816	0
180	0	83.02	80.204	0	0	0	0	0	0	42.1495	0	0	x	359	0	0	0	0	0	0	0	0	0	33.10533333	0	0
180.999	0	83.02	80.204	0	0	0	0	0	0	42.1495	0	0	x	360	0	0	0	0	0	0	27.96290179	0	0	33.18366667	32.01252041	0
181	0	83.02	80.204	0	0	0	28.16694505	0	0	44.10575	34.81402198	0	x	361	0	0	0	0	0	0	0	0	0	33.262	31.96832653	0
