0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	x	******	******	DATE	TIME	S39_S	G94A_C	G94B_C	G94C_C	ACME2	ACME1	S362_P	G300_S	S5AS_S	S5A_P	G301_S	G310_P	G251_P	S6	G338_C	S10E_C	S10D_C	S10C_C	S10A_C				
1186.999	0	0	0	0	0	0	0	0	0	0	0	0	188278.6677	0	0	0	0	0	0	x	******	******	6/29/2001	2372	0	0	0	0	126023.1064	97251.37794	0	0	0	0	0	286004.6813	0	0	0	0	0	0	0
1187	0	0	0	0	0	0	0	0	0	0	0	0	165207.4603	0	0	0	0	0	0	x	******	******	6/30/2001	2373	0	0	0	0	137473.0799	131699.1616	0	0	0	0	0	0	0	0	0	0	0	0	0
1187.999	0	0	0	0	0	0	0	0	0	0	0	0	165207.4603	0	0	0	0	0	0	x	******	******	7/1/2001	2374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1188	0	0	0	0	0	0	0	0	0	0	0	0	164223.9369	0	0	0	0	0	0	x	******	******	7/2/2001	2375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1188.999	0	0	0	0	0	0	0	0	0	0	0	0	164223.9369	0	0	0	0	0	0	x	******	******	7/3/2001	2376	0	0	0	0	153522.6155	134781.8468	0	0	0	0	0	0	0	0	0	0	0	0	0
1189	0	0	0	0	0	0	0	0	0	0	0	0	117447.8591	0	0	0	0	0	0	x	******	******	7/4/2001	2377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1189.999	0	0	0	0	0	0	0	0	0	0	0	0	117447.8591	0	0	0	0	0	0	x	******	******	7/5/2001	2378	0	0	0	0	0	0	0	0	0	0	0	616194.5169	0	0	0	0	0	0	0
1190	0	0	0	0	39047.34571	35964.66052	0	0	0	0	0	0	108671.9926	0	0	0	0	0	0	x	******	******	7/6/2001	2379	0	0	0	0	0	0	0	0	0	0	0	735293.8145	0	0	0	0	0	0	0
1190.999	0	0	0	0	39047.34571	35964.66052	0	0	0	0	0	0	108671.9926	0	0	0	0	0	0	x	******	******	7/7/2001	2380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1191	0	0	0	0	0	0	0	0	0	0	0	0	97038.52586	0	0	0	0	0	0	x	******	******	7/8/2001	2381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1191.999	0	0	0	0	0	0	0	0	0	0	0	0	97038.52586	0	0	0	0	0	0	x	******	******	7/9/2001	2382	0	0	0	0	369971.154	347438.1932	0	0	0	0	0	0	0	0	0	0	0	0	0
1192	0	0	0	0	0	0	0	0	0	284982.0127	0	0	169537.899	0	0	0	0	0	0	x	******	******	7/10/2001	2383	0	0	0	0	143051.2721	141020.6144	0	0	0	0	0	0	0	0	0	0	0	0	0
1192.999	0	0	0	0	0	0	0	0	0	284982.0127	0	0	169537.899	0	0	0	0	0	0	x	******	******	7/11/2001	2384	0	0	0	0	188386.317	155577.7389	0	0	0	0	0	1175481.687	0	0	0	0	0	0	0
1193	0	0	0	0	0	0	0	0	0	673246.212	0	0	168747.6551	462574.0384	0	0	0	0	0	x	******	******	7/12/2001	2385	0	0	0	0	0	0	0	0	0	0	0	1480961.109	0	0	0	0	0	0	0
1193.999	0	0	0	0	0	0	0	0	0	673246.212	0	0	168747.6551	462574.0384	0	0	0	0	0	x	******	******	7/13/2001	2386	0	0	0	0	142048.1762	146818.9985	0	0	0	0	0	1270824.736	0	0	0	0	0	0	0
1194	0	0	0	0	0	0	0	0	0	669356.1569	0	0	169273.6688	604426.4885	0	0	0	0	0	x	******	******	7/14/2001	2387	0	0	0	0	0	0	0	0	0	0	0	1713850.635	0	0	0	0	0	0	0
1194.999	0	0	0	0	0	0	0	0	0	669356.1569	0	0	169273.6688	604426.4885	0	0	0	0	0	x	******	******	7/15/2001	2388	0	0	0	0	166440.5344	165828.8905	0	0	0	0	0	1723563.54	0	0	0	0	0	0	0
1195	0	0	0	0	0	0	0	0	0	650678.9992	0	0	184405.7386	607607.0367	0	0	0	0	0	x	******	******	7/16/2001	2389	0	0	0	0	186306.7278	145766.971	0	0	0	0	0	2379270.252	0	0	0	0	0	0	0
1195.999	0	0	0	0	0	0	0	0	0	650678.9992	0	0	184405.7386	607607.0367	0	0	0	0	0	x	******	******	7/17/2001	2390	0	0	0	0	289674.5446	316782.6016	0	0	0	0	0	2333348.029	0	0	0	0	0	0	0
1196	0	0	0	0	0	0	0	0	0	647902.136	0	0	234489.5866	1543838.101	0	0	0	0	0	x	******	******	7/18/2001	2391	0	0	0	0	530857.9619	483027.41	0	0	0	0	0	4971588.303	0	0	0	0	0	0	0
1196.999	0	0	0	0	0	0	0	0	0	647902.136	0	0	234489.5866	1543838.101	0	0	0	0	0	x	******	******	7/19/2001	2392	0	0	0	0	498147.2468	470256.2856	0	0	0	0	0	6564333.449	0	0	0	0	0	0	0
1197	0	0	0	0	0	0	0	0	0	662195.0303	0	0	235133.036	1752506.529	0	0	0	0	0	x	******	******	7/20/2001	2393	0	0	0	0	249819.829	243385.3353	0	0	0	0	0	4701315.103	0	0	0	0	0	0	0
1197.999	0	0	0	0	0	0	0	0	0	662195.0303	0	0	235133.036	1752506.529	0	0	0	0	0	x	******	******	7/21/2001	2394	0	0	0	0	348539.1522	304720.9842	0	0	0	0	0	3247608.845	0	0	0	0	0	0	0
1198	0	0	0	0	0	0	0	0	0	665033.0579	0	0	255742.9884	1814404.89	0	0	0	0	0	x	******	******	7/22/2001	2395	0	0	0	0	331119.5343	276683.2284	0	0	0	0	0	1437045.078	0	0	0	0	0	0	0
1198.999	0	0	0	0	0	0	0	0	0	665033.0579	0	0	255742.9884	1814404.89	0	0	0	0	0	x	******	******	7/23/2001	2396	0	0	0	0	369310.5786	345432.0013	0	623265.1202	0	0	775099.5986	0	0	0	0	0	0	0	0
1199	0	0	0	0	0	0	0	0	0	650057.569	0	0	244515.6532	1321640.11	0	0	0	0	0	x	******	******	7/24/2001	2397	0	0	0	0	512655.4398	494819.9041	0	1047574.717	0	0	1026852.222	2650252.96	0	0	0	0	0	0	0
1199.999	0	0	0	0	0	0	0	0	0	650057.569	0	0	244515.6532	1321640.11	0	0	0	0	0	x	******	******	7/25/2001	2398	0	0	0	0	493009.4382	477473.6835	0	429129.3507	0	0	0	2968527.972	0	0	0	0	0	0	0
1200	0	0	0	0	105545.269	163626.9725	0	0	0	608615.0259	0	0	251637.6346	1645591.178	0	0	0	0	0	x	******	******	7/26/2001	2399	0	0	0	0	460102.9971	455503.4351	0	0	0	0	0	1382364.115	0	0	0	0	0	0	0
1200.999	0	0	0	0	105545.269	163626.9725	0	0	0	608615.0259	0	0	251637.6346	1645591.178	0	0	0	0	0	x	******	******	7/27/2001	2400	0	0	0	0	302959.4498	157632.8624	0	0	0	0	0	2155359.658	0	0	0	0	0	0	0
1201	0	0	0	0	0	0	0	0	0	645369.9303	0	0	233919.5345	1640624.629	0	0	0	0	0	x	******	******	7/28/2001	2401	0	0	0	0	0	0	0	0	0	0	0	2013605.071	0	0	0	0	0	0	0
1201.999	0	0	0	0	0	0	0	0	0	645369.9303	0	0	233919.5345	1640624.629	0	0	0	0	0	x	******	******	7/29/2001	2402	0	0	0	0	0	0	0	0	0	0	0	1982729.288	0	0	0	0	0	0	0
1202	0	0	0	0	0	0	0	0	0	698064.2744	0	0	225185.2598	1560817.335	0	0	0	0	0	x	******	******	7/30/2001	2403	0	0	0	0	145889.2998	139895.1897	0	0	0	0	0	1156471.795	0	0	0	0	0	0	0
1202.999	0	0	0	0	0	0	0	0	0	698064.2744	0	0	225185.2598	1560817.335	0	0	0	0	0	x	******	******	7/31/2001	2404	0	0	0	0	137962.395	140262.176	0	0	0	0	0	1568010.267	0	0	0	0	0	0	0
1203	0	0	0	0	0	0	0	0	0	682526.0731	0	0	218508.5551	1624354.902	0	0	0	0	0	x	******	******	8/1/2001	2405	0	0	0	0	147161.5191	133534.0933	0	0	0	0	0	4377779.952	0	0	0	0	0	0	0
1203.999	0	0	0	0	0	0	0	0	0	682526.0731	0	0	218508.5551	1624354.902	0	0	0	0	0	x	******	******	8/2/2001	2406	0	0	0	0	350031.5633	335939.2882	0	547739.3331	0	0	146770.067	6468256.427	0	0	0	0	0	0	0
1204	0	0	0	0	0	0	0	0	0	0	0	0	184914.6263	1335536.659	0	0	0	0	0	x	******	******	8/3/2001	2407	0	0	0	0	473387.9023	452958.9965	0	2292123.231	0	0	29823.7559	6942769.754	0	0	0	0	0	0	0
1204.999	0	0	0	0	0	0	0	0	0	0	0	0	184914.6263	1335536.659	0	0	0	0	0	x	******	******	8/4/2001	2408	0	0	0	0	437300.913	289674.5446	0	1321346.521	0	0	0	7753491.493	0	0	0	0	0	0	0
1205	0	0	0	0	0	0	0	0	0	0	0	0	199009.348	1352882.879	0	0	0	0	0	x	******	******	8/5/2001	2409	0	0	0	0	72125.04708	84675.97963	0	233574.5673	0	0	0	7771865.275	0	0	0	0	0	0	0
1205.999	0	0	0	0	0	0	0	0	0	0	0	0	199009.348	1352882.879	0	0	0	0	0	x	******	******	8/6/2001	2410	0	0	0	0	0	0	0	150855.8481	0	0	0	7325756.69	0	0	0	0	0	0	0
1206	0	0	0	0	0	0	0	0	0	0	0	0	238920.3349	684894.3582	0	0	0	0	0	x	******	******	8/7/2001	2411	0	0	0	0	143736.3133	132286.3397	0	0	0	0	0	7119852.892	0	0	0	0	0	0	0
1206.999	0	0	0	0	0	0	0	0	0	0	0	0	238920.3349	684894.3582	0	0	0	0	0	x	******	******	8/8/2001	2412	0	0	0	0	0	0	0	0	0	0	0	3778393.41	0	0	0	0	0	0	0
1207	0	0	0	0	0	0	0	0	0	0	0	0	273620.1159	963485.9156	0	0	0	0	0	x	******	******	8/9/2001	2413	0	0	0	0	149608.0946	135320.0934	0	0	0	0	0	993432.0003	0	0	0	0	0	0	0
1207.999	0	0	0	0	0	0	0	0	0	0	0	0	273620.1159	963485.9156	0	0	0	0	0	x	******	******	8/10/2001	2414	0	0	0	0	153938.5333	142513.0255	0	0	0	0	0	1656943.288	0	0	0	0	0	0	0
1208	0	0	0	0	0	0	0	0	0	0	0	0	313345.163	1609186.134	0	0	0	0	0	x	******	******	8/11/2001	2415	0	0	0	0	0	0	0	0	0	0	0	1690045.455	0	0	0	0	0	0	0
1208.999	0	0	0	0	0	0	0	0	0	0	0	0	313345.163	1609186.134	0	0	0	0	0	x	******	******	8/12/2001	2416	0	0	0	0	0	0	0	0	0	0	0	1647744.164	0	0	0	0	0	0	0
1209	0	0	0	0	0	0	0	0	0	0	0	0	401815.7813	14924.11083	0	0	0	0	0	x	******	******	8/13/2001	2417	0	0	0	0	147993.3548	136127.4634	0	0	0	0	0	1494515.138	0	0	0	0	0	0	0
1209.999	0	0	0	0	0	0	0	0	0	0	0	0	401815.7813	14924.11083	0	0	0	0	0	x	******	******	8/14/2001	2418	0	0	0	0	0	0	0	0	0	0	0	1125082.23	0	0	0	0	0	0	0
1210	0	0	0	0	0	0	0	0	0	0	0	0	639747.6997	0	0	0	0	0	0	x	******	******	8/15/2001	2419	0	0	0	0	134928.6413	136885.9018	0	0	0	0	0	299436.381	0	0	0	0	0	0	0
1210.999	0	0	0	0	0	0	0	0	0	0	0	0	639747.6997	0	0	0	0	0	0	x	******	******	8/16/2001	2420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1211	0	0	0	0	0	0	0	0	0	0	0	0	698984.1868	1092567.241	0	0	0	0	0	x	******	******	8/17/2001	2421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1211.999	0	0	0	0	0	0	0	0	0	0	0	0	698984.1868	1092567.241	0	0	0	0	0	x	******	******	8/18/2001	2422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1212	0	0	0	0	0	0	0	0	0	0	0	0	766443.6143	1030815.675	0	0	0	0	0	x	******	******	8/19/2001	2423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1212.999	0	0	0	0	0	0	0	0	0	0	0	0	766443.6143	1030815.675	0	0	0	0	0	x	******	******	8/20/2001	2424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1213	0	0	0	0	0	0	0	0	0	0	0	0	760907.0138	653186.7392	0	0	0	0	0	x	******	******	8/21/2001	2425	0	0	0	0	144935.1353	135002.0386	0	0	0	0	0	0	0	0	0	0	0	0	0
1213.999	0	0	0	0	0	0	0	0	0	0	0	0	760907.0138	653186.7392	0	0	0	0	0	x	******	******	8/22/2001	2426	0	0	0	0	141632.2583	133411.7645	0	0	0	0	0	0	0	0	0	0	0	0	0
1214	0	0	0	0	0	0	0	0	0	0	0	0	847951.2786	805706.2587	0	0	0	0	0	x	******	******	8/23/2001	2427	0	0	0	0	146329.6834	151907.8756	0	0	0	0	0	0	0	0	0	0	0	0	0
1214.999	0	0	0	0	0	0	0	0	0	0	0	0	847951.2786	805706.2587	0	0	0	0	0	x	******	******	8/24/2001	2428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1215	0	0	0	0	0	0	0	0	0	158038.9939	0	0	853407.1421	699696.1403	0	0	0	0	0	x	******	******	8/25/2001	2429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1215.999	0	0	0	0	0	0	0	0	0	158038.9939	0	0	853407.1421	699696.1403	0	0	0	0	0	x	******	******	8/26/2001	2430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1216	0	0	0	0	0	0	0	0	0	0	0	0	871423.7244	1216412.895	0	0	0	0	0	x	******	******	8/27/2001	2431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1216.999	0	0	0	0	0	0	0	0	0	0	0	0	871423.7244	1216412.895	0	0	0	0	0	x	******	******	8/28/2001	2432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1217	0	0	0	0	205243.2225	185670.6182	0	0	0	3957289.46	0	0	876199.4399	6407581.354	0	0	0	0	0	x	******	******	8/29/2001	2433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1217.999	0	0	0	0	205243.2225	185670.6182	0	0	0	3957289.46	0	0	876199.4399	6407581.354	0	0	0	0	0	x	******	******	8/30/2001	2434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1218	0	0	0	0	0	0	0	0	0	1886043.069	0	0	857397.5068	5834764.621	0	0	0	0	0	x	******	******	8/31/2001	2435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1218.999	0	0	0	0	0	0	0	0	0	1886043.069	0	0	857397.5068	5834764.621	0	0	0	0	0	x	******	******	9/1/2001	2436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1219	0	0	0	0	0	0	0	0	0	1696653.656	0	0	768794.7734	4706501.843	0	0	0	0	0	x	******	******	9/2/2001	2437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1219.999	0	0	0	0	0	0	0	0	0	1696653.656	0	0	768794.7734	4706501.843	0	0	0	0	0	x	******	******	9/3/2001	2438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1220	0	0	0	0	0	0	0	0	0	1612178.295	0	0	561259.1096	2102831.681	0	0	0	0	0	x	******	******	9/4/2001	2439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1220.999	0	0	0	0	0	0	0	0	0	1612178.295	0	0	561259.1096	2102831.681	0	0	0	0	0	x	******	******	9/5/2001	2440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1221	0	0	0	0	197879.0301	183591.0289	0	0	0	2409964.989	0	0	552610.465	1499383.823	0	0	0	0	0	x	******	******	9/6/2001	2441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1221.999	0	0	0	0	197879.0301	183591.0289	0	0	0	2409964.989	0	0	552610.465	1499383.823	0	0	0	0	0	x	******	******	9/7/2001	2442	0	0	0	0	137179.4908	139699.4637	0	0	0	0	0	1015059.728	52479.04545	0	0	0	0	0	0
1222	0	0	0	0	0	0	0	0	0	960398.3373	0	0	524381.8764	1167065.467	0	0	0	0	0	x	******	******	9/8/2001	2443	0	0	0	0	0	0	0	0	0	0	0	507566.5627	13480.63126	0	0	0	0	0	0
1222.999	0	0	0	0	0	0	0	0	0	960398.3373	0	0	524381.8764	1167065.467	0	0	0	0	0	x	******	******	9/9/2001	2444	0	0	0	0	138304.9156	101704.1454	0	0	0	0	0	507199.5763	60405.95022	0	0	0	0	0	0
1223	0	0	0	0	0	0	0	0	0	0	0	0	460736.6602	1000527.069	0	0	0	0	0	x	******	******	9/10/2001	2445	0	0	0	0	130524.8054	112199.9545	0	0	0	0	0	4018304.608	267459.6386	0	0	0	0	0	0
1223.999	0	0	0	0	0	0	0	0	0	0	0	0	460736.6602	1000527.069	0	0	0	0	0	x	******	******	9/11/2001	2446	0	0	0	0	180801.9328	138989.9567	0	0	0	0	0	5324922.743	51329.15495	0	0	0	0	0	0
1224	0	0	0	0	0	0	0	0	0	0	0	0	465517.2688	1036662.99	0	0	0	0	0	x	******	******	9/12/2001	2447	0	0	0	0	194086.838	152274.862	0	0	0	0	0	5131643.275	0	0	0	0	0	0	0
1224.999	0	0	0	0	0	0	0	0	0	0	0	0	465517.2688	1036662.99	0	0	0	0	0	x	******	******	9/13/2001	2448	0	0	0	0	439967.6804	332489.6166	0	0	0	0	0	5072974.394	48393.26429	0	0	0	0	0	0
1225	0	0	0	0	0	0	0	0	0	0	0	0	616353.5443	827187.192	0	0	0	0	0	x	******	******	9/14/2001	2449	0	0	0	0	529120.8932	471797.6282	0	148996.4507	0	0	0	5029890.198	0	0	0	0	0	0	0
1225.999	0	0	0	0	0	0	0	0	0	0	0	0	616353.5443	827187.192	0	0	0	0	0	x	******	******	9/15/2001	2450	0	0	0	0	459540.2847	463503.7371	0	0	0	0	0	5316188.469	0	0	0	0	0	0	0
1226	0	0	0	0	0	0	0	0	0	0	0	0	727751.0221	968207.8064	0	0	0	0	0	x	******	******	9/16/2001	2451	0	0	0	0	335890.3566	347022.2754	0	0	0	0	0	5739421.572	0	0	0	0	0	0	0
1226.999	0	0	0	0	0	0	0	0	0	0	0	0	727751.0221	968207.8064	0	0	0	0	0	x	******	******	9/17/2001	2452	0	0	0	0	130035.4902	130744.9972	0	0	0	0	0	3147079.056	0	0	0	0	0	0	0
1227	0	0	0	0	0	0	0	0	0	0	0	0	809650.1384	905673.3355	0	0	0	0	0	x	******	******	9/18/2001	2453	0	0	0	0	138329.3813	130011.0245	0	0	0	0	0	1770806.914	6385.562174	0	0	0	0	0	0
1227.999	0	0	0	0	0	0	0	0	0	0	0	0	809650.1384	905673.3355	0	0	0	0	0	x	******	******	9/19/2001	2454	0	0	0	0	50962.16861	43867.09953	0	0	0	0	0	1437314.201	68381.7865	0	0	0	0	0	0
1228	0	0	0	0	0	0	0	0	0	0	0	0	859048.9453	856154.6464	0	0	0	0	0	x	******	******	9/20/2001	2455	0	0	0	0	76333.15702	124701.9556	0	0	0	0	0	1341873.289	58228.49798	0	0	0	0	0	0
1228.999	0	0	0	0	0	0	0	0	0	0	0	0	859048.9453	856154.6464	0	0	0	0	0	x	******	******	9/21/2001	2456	0	0	0	0	0	0	0	0	0	0	0	506930.453	40368.4965	0	0	0	0	0	0
1229	0	0	0	0	0	0	0	0	0	0	0	0	932871.9158	613576.6811	0	0	0	0	0	x	******	******	9/22/2001	2457	0	0	0	0	0	0	0	0	0	0	0	506074.1516	472776.2584	0	0	0	0	0	0
1229.999	0	0	0	0	0	0	0	0	0	0	0	0	932871.9158	613576.6811	0	0	0	0	0	x	******	******	9/23/2001	2458	0	0	0	0	0	0	0	0	0	0	0	506979.3845	140311.1075	0	0	0	0	0	0
1230	0	0	0	0	0	0	0	0	0	0	0	0	897783.1293	572058.2941	0	0	0	0	0	x	******	******	9/24/2001	2459	0	0	0	0	143491.6557	138500.6416	0	0	0	0	0	2036872.005	0	0	0	0	0	0	0
1230.999	0	0	0	0	0	0	0	0	0	0	0	0	897783.1293	572058.2941	0	0	0	0	0	x	******	******	9/25/2001	2460	0	0	0	0	226675.2243	204558.1814	0	0	0	0	0	2247522.159	0	0	0	0	0	0	0
1231	0	0	0	0	0	0	0	0	0	0	0	0	859278.9234	875922.9768	0	0	0	0	0	x	******	******	9/26/2001	2461	0	0	0	0	183150.6453	189976.5911	0	0	0	0	0	507591.0284	0	0	0	0	0	0	0
1231.999	0	0	0	0	0	0	0	0	0	0	0	0	859278.9234	875922.9768	0	0	0	0	0	x	******	******	9/27/2001	2462	0	0	0	0	299460.8468	349811.3715	0	333345.9181	0	0	0	3056629.158	58595.48432	0	0	0	0	0	0
1232	0	0	0	0	0	0	0	0	0	0	0	0	854268.3367	864350.6745	0	0	0	0	0	x	******	******	9/28/2001	2463	0	0	0	0	80492.33545	81740.08898	0	0	0	0	0	1010558.029	0	0	0	0	0	0	0
1232.999	0	0	0	0	0	0	0	0	0	0	0	0	854268.3367	864350.6745	0	0	0	0	0	x	******	******	9/29/2001	2464	0	0	0	0	354410.9335	313993.5055	0	488140.7528	0	0	0	6208723.693	0	0	0	0	0	0	0
1233	0	0	0	0	0	0	0	0	0	0	0	0	838390.0614	923411.0082	0	0	0	0	0	x	******	******	9/30/2001	2465	0	0	0	0	477131.1629	455430.0378	0	845193.988	0	0	0	7148502.292	0	0	0	0	0	0	0
1233.999	0	0	0	0	0	0	0	0	0	0	0	0	838390.0614	923411.0082	0	0	0	0	0	x	******	******	10/1/2001	2466	0	0	0	0	226944.3476	247006.2671	0	0	0	0	0	7196944.488	29848.22166	0	0	0	0	0	0
1234	0	0	0	0	0	0	0	0	0	0	0	0	833956.8665	767392.8856	0	0	0	0	0	x	******	******	10/2/2001	2467	0	0	0	0	81837.952	0	0	0	0	0	0	6611478.96	0	0	0	0	0	0	0
1234.999	0	0	0	0	0	0	0	0	0	0	0	0	833956.8665	767392.8856	0	0	0	0	0	x	******	******	10/3/2001	2468	0	0	0	0	152690.7798	143809.7106	0	0	0	0	0	3739639.653	0	0	0	0	0	0	0
1235	0	0	0	0	0	0	0	0	0	0	0	0	829719.3976	581086.1578	0	0	0	0	0	x	******	******	10/4/2001	2469	0	0	0	0	151443.0263	142194.9707	0	0	0	0	0	2544732.156	0	0	0	0	0	0	0
1235.999	0	0	0	0	0	0	0	0	0	0	0	0	829719.3976	581086.1578	0	0	0	0	0	x	******	******	10/5/2001	2470	0	0	0	0	145644.6422	141974.7789	0	0	0	0	0	1936244.353	171.2602882	0	0	0	0	0	0
1236	0	0	0	0	0	0	0	0	0	0	0	0	775138.7438	576193.0067	0	0	0	0	0	x	******	******	10/6/2001	2471	0	0	0	0	0	0	0	0	0	0	0	0	371414.6336	0	0	0	0	0	0
1236.999	0	0	0	0	0	0	0	0	0	0	0	0	775138.7438	576193.0067	0	0	0	0	0	x	******	******	10/7/2001	2472	0	0	0	0	140066.45	136469.9839	0	0	0	0	0	0	81764.55473	0	0	0	0	0	0
1237	0	0	0	0	0	0	0	0	0	0	0	0	712376.7413	373322.9625	0	0	0	0	0	x	******	******	10/8/2001	2473	0	0	0	0	0	0	0	0	0	0	0	0	396785.622	0	0	0	0	0	0
1237.999	0	0	0	0	0	0	0	0	0	0	0	0	712376.7413	373322.9625	0	0	0	0	0	x	******	******	10/9/2001	2474	0	0	0	0	148140.1493	199738.4275	0	0	0	0	0	0	331951.37	0	0	0	0	0	0
1238	0	0	0	0	0	0	0	0	0	0	0	0	625449.9122	450243.2976	0	0	0	0	0	x	******	******	10/10/2001	2475	0	0	0	0	0	0	0	0	0	0	0	0	211555.3874	0	0	0	0	0	0
1238.999	0	0	0	0	0	0	0	0	0	0	0	0	625449.9122	450243.2976	0	0	0	0	0	x	******	******	10/11/2001	2476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1239	0	0	0	0	0	0	0	0	0	0	0	0	555382.4351	495186.8904	0	0	0	0	0	x	******	******	10/12/2001	2477	0	0	0	0	123307.4075	134635.0523	0	0	0	0	0	0	0	0	0	0	0	0	0
1239.999	0	0	0	0	0	0	0	0	0	0	0	0	555382.4351	495186.8904	0	0	0	0	0	x	******	******	10/13/2001	2478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1240	0	0	0	0	0	0	0	0	0	0	0	0	538459.4721	326740.1641	0	0	0	0	0	x	******	******	10/14/2001	2479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1240.999	0	0	0	0	0	0	0	0	0	0	0	0	538459.4721	326740.1641	0	0	0	0	0	x	******	******	10/15/2001	2480	0	0	0	0	125851.8461	136005.1346	0	0	0	0	0	0	0	0	0	0	0	0	0
1241	0	0	0	0	0	0	0	0	0	0	0	0	508709.1135	283558.1057	0	0	0	0	0	x	******	******	10/16/2001	2481	0	0	0	0	0	0	0	0	0	0	0	551629.3883	202185.0031	0	0	0	0	0	0
1241.999	0	0	0	0	0	0	0	0	0	0	0	0	508709.1135	283558.1057	0	0	0	0	0	x	******	******	10/17/2001	2482	0	0	0	0	136983.7648	134953.1071	0	0	0	0	0	1195054.291	292414.7092	0	0	0	0	0	0
1242	0	0	0	0	0	0	0	0	0	0	0	0	508716.4532	396785.622	0	0	0	0	0	x	******	******	10/18/2001	2483	0	0	0	0	175982.179	131307.7095	0	0	0	0	0	1869379.443	152739.7113	0	0	0	0	0	0
1242.999	0	0	0	0	0	0	0	0	0	0	0	0	508716.4532	396785.622	0	0	0	0	0	x	******	******	10/19/2001	2484	0	0	0	0	112909.4614	109728.9132	0	0	0	0	0	1599620.023	0	0	0	0	0	0	0
1243	0	0	0	0	0	0	0	0	0	0	0	0	516885.5689	464629.1619	0	0	0	0	0	x	******	******	10/20/2001	2485	0	0	0	0	0	0	0	0	0	0	0	1640942.684	0	0	0	0	0	0	0
1243.999	0	0	0	0	0	0	0	0	0	0	0	0	516885.5689	464629.1619	0	0	0	0	0	x	******	******	10/21/2001	2486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1244	0	0	0	0	0	0	0	0	0	0	0	0	566487.4415	699647.2088	0	0	0	0	0	x	******	******	10/22/2001	2487	0	0	0	0	132726.7233	140482.3678	0	0	0	0	0	0	0	0	0	0	0	0	0
1244.999	0	0	0	0	0	0	0	0	0	0	0	0	566487.4415	699647.2088	0	0	0	0	0	x	******	******	10/23/2001	2488	0	0	0	0	136200.8606	145375.5189	0	0	0	0	0	4200623.417	0	0	0	0	0	0	0
1245	0	0	0	0	0	0	0	0	0	0	0	0	634815.4034	909171.9385	0	0	0	0	0	x	******	******	10/24/2001	2489	0	0	0	0	143271.4639	144494.7517	0	0	0	0	0	2936012.983	0	0	0	0	0	0	0
1245.999	0	0	0	0	0	0	0	0	0	0	0	0	634815.4034	909171.9385	0	0	0	0	0	x	******	******	10/25/2001	2490	0	0	0	0	139870.7239	137375.2169	0	257086.1583	0	0	0	4062098.31	23658.38553	0	0	0	0	0	0
1246	0	0	0	0	0	0	0	0	0	0	0	0	694418.8768	0	0	0	0	0	0	x	******	******	10/26/2001	2491	0	0	0	0	144714.9435	133729.8193	0	0	0	0	0	6137797.468	0	0	0	0	0	0	0
1246.999	0	0	0	0	0	0	0	0	0	0	0	0	694418.8768	0	0	0	0	0	0	x	******	******	10/27/2001	2492	0	0	0	0	0	0	0	0	0	0	0	3547803.664	0	0	0	0	0	0	0
1247	0	0	0	0	0	0	0	0	0	0	0	0	702649.157	0	0	0	0	0	0	x	******	******	10/28/2001	2493	0	0	0	0	0	0	0	0	0	0	0	4173637.689	0	0	0	0	0	0	0
