0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	x	******	******	DATE	TIME	S39_S	G94A_C	G94B_C	G94C_C	ACME2	ACME1	S362_P	G300_S	S5AS_S	S5A_P	G301_S	G310_P	G251_P	S6	G338_C	S10E_C	S10D_C	S10C_C	S10A_C
57	517744.3169	0	0	0	0	0	0	0	1329478.938	0	0	0	0	0	0	0	0	0	0	x	******	******	4/23/1995	113	293148.6819	0	0	0	0	0	0	0	356475.8433	0	0	0	0	0	0	0	0	0	0
57.999	517744.3169	0	0	0	0	0	0	0	1329478.938	0	0	0	0	0	0	0	0	0	0	x	******	******	4/24/1995	114	294078.3806	0	0	0	0	0	0	0	216083.9988	0	0	0	0	0	0	0	0	0	0
58	632170.6552	0	0	0	0	0	0	0	1340160.687	0	0	0	0	0	0	0	0	0	0	x	******	******	4/25/1995	115	294102.8463	0	0	0	0	0	0	0	61810.28458	0	0	0	0	0	0	0	0	0	0
58.999	632170.6552	0	0	0	0	0	0	0	1340160.687	0	0	0	0	0	0	0	0	0	0	x	******	******	4/26/1995	116	130524.8054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	1121167.71	0	0	0	0	0	0	0	1324368.041	0	0	0	0	0	0	588376.9529	0	0	0	x	******	******	4/27/1995	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59.999	1121167.71	0	0	0	0	0	0	0	1324368.041	0	0	0	0	0	0	588376.9529	0	0	0	x	******	******	4/28/1995	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	1016747.865	0	0	0	0	0	0	0	1292405.979	0	0	0	0	0	0	1024943.893	897893.2252	0	0	x	******	******	4/29/1995	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60.999	1016747.865	0	0	0	0	0	0	0	1292405.979	0	0	0	0	0	0	1024943.893	897893.2252	0	0	x	******	******	4/30/1995	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	1159994.863	0	0	0	0	0	0	0	1310576.695	0	0	0	0	0	0	989444.0821	1754194.666	0	0	x	******	******	5/1/1995	121	0	0	0	0	0	0	0	0	465336.2222	0	0	0	0	0	0	0	0	0	0
61.999	1159994.863	0	0	0	0	0	0	0	1310576.695	0	0	0	0	0	0	989444.0821	1754194.666	0	0	x	******	******	5/2/1995	122	0	0	0	0	0	0	0	0	366000.3619	0	0	0	0	0	0	0	0	0	0
62	1244719.775	0	0	0	0	0	0	0	1339832.845	0	0	0	0	0	0	968525.8612	1722389.184	0	0	x	******	******	5/3/1995	123	0	0	0	0	0	0	0	0	69852.1784	0	0	0	0	0	0	0	0	0	0
62.999	1244719.775	0	0	0	0	0	0	0	1339832.845	0	0	0	0	0	0	968525.8612	1722389.184	0	0	x	******	******	5/4/1995	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	1385373.403	0	0	0	0	0	0	0	1345601.871	0	0	0	0	0	0	940243.4479	1690583.702	0	0	x	******	******	5/5/1995	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63.999	1385373.403	0	0	0	0	0	0	0	1345601.871	0	0	0	0	0	0	940243.4479	1690583.702	0	0	x	******	******	5/6/1995	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	1386058.444	0	0	0	0	0	0	0	1346519.336	0	0	0	0	0	0	919349.6928	1663671.371	0	0	x	******	******	5/7/1995	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64.999	1386058.444	0	0	0	0	0	0	0	1346519.336	0	0	0	0	0	0	919349.6928	1663671.371	0	0	x	******	******	5/8/1995	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	1381801.402	0	0	0	0	0	0	0	1341149.103	0	0	0	0	0	0	886712.375	1631865.889	0	0	x	******	******	5/9/1995	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65.999	1381801.402	0	0	0	0	0	0	0	1341149.103	0	0	0	0	0	0	886712.375	1631865.889	0	0	x	******	******	5/10/1995	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	1378963.375	0	0	0	0	0	0	0	1351945.841	0	0	0	0	0	0	879543.9086	1597613.831	0	0	x	******	******	5/11/1995	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66.999	1378963.375	0	0	0	0	0	0	0	1351945.841	0	0	0	0	0	0	879543.9086	1597613.831	0	0	x	******	******	5/12/1995	132	0	0	0	0	0	0	0	0	239517.2993	0	0	0	0	0	0	0	0	0	0
67	483614.5881	0	0	0	0	0	0	0	1283184.835	0	0	0	0	0	0	903716.075	1609846.709	0	0	x	******	******	5/13/1995	133	0	0	0	0	0	0	0	0	307194.4721	0	0	0	0	0	0	0	0	0	0
67.999	483614.5881	0	0	0	0	0	0	0	1283184.835	0	0	0	0	0	0	903716.075	1609846.709	0	0	x	******	******	5/14/1995	134	0	0	0	0	0	0	0	0	282082.8207	0	0	0	0	0	0	0	0	0	0
68	856203.5779	0	0	0	0	0	0	0	288710.5938	0	0	0	0	0	0	910346.2947	1651438.493	0	0	x	******	******	5/15/1995	135	0	0	0	0	0	0	0	0	270236.5019	0	0	0	0	0	0	0	0	0	0
68.999	856203.5779	0	0	0	0	0	0	0	288710.5938	0	0	0	0	0	0	910346.2947	1651438.493	0	0	x	******	******	5/16/1995	136	0	0	0	0	0	0	0	0	275112.5269	0	0	0	0	0	0	0	0	0	0
69	1258445.063	0	0	0	0	0	0	0	938127.1601	0	0	0	0	0	0	899140.9787	1587827.529	729079.5126	0	x	******	******	5/17/1995	137	0	0	0	0	0	0	0	0	243644.6723	0	0	0	0	0	0	0	0	0	0
69.999	1258445.063	0	0	0	0	0	0	0	938127.1601	0	0	0	0	0	0	899140.9787	1587827.529	729079.5126	0	x	******	******	5/18/1995	138	0	0	0	0	0	0	0	0	279809.952	0	0	0	0	0	0	0	0	0	0
70	1373898.963	0	0	0	0	0	0	0	1447421.005	0	0	0	0	0	0	849402.0979	1453265.874	1492411.083	0	x	******	******	5/19/1995	139	0	0	0	0	0	0	0	0	286963.7389	0	0	0	0	0	0	0	0	0	0
70.999	1373898.963	0	0	0	0	0	0	0	1447421.005	0	0	0	0	0	0	849402.0979	1453265.874	1492411.083	0	x	******	******	5/20/1995	140	0	0	0	0	0	0	0	0	278814.1957	0	0	0	0	0	0	0	0	0	0
71	1367293.209	0	0	0	0	0	0	0	1459416.565	0	0	0	0	0	0	820972.8901	1404334.363	1433693.27	0	x	******	******	5/21/1995	141	0	0	0	0	0	0	0	0	278757.9245	0	0	0	0	0	0	0	0	0	0
71.999	1367293.209	0	0	0	0	0	0	0	1459416.565	0	0	0	0	0	0	820972.8901	1404334.363	1433693.27	0	x	******	******	5/22/1995	142	0	0	0	0	0	0	0	0	98501.57804	0	0	0	0	0	0	0	0	0	0
72	1289908.025	0	0	0	0	0	0	0	1454907.526	0	0	0	0	0	0	795112.5865	655682.2462	702167.1816	0	x	******	******	5/23/1995	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72.999	1289908.025	0	0	0	0	0	0	0	1454907.526	0	0	0	0	0	0	795112.5865	655682.2462	702167.1816	0	x	******	******	5/24/1995	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	1069691.76	0	0	0	0	0	0	0	1398829.568	0	0	0	0	0	0	809376.122	0	0	0	x	******	******	5/25/1995	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73.999	1069691.76	0	0	0	0	0	0	0	1398829.568	0	0	0	0	0	0	809376.122	0	0	0	x	******	******	5/26/1995	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	0	0	0	0	0	0	0	0	1392837.905	0	0	0	0	0	0	863053.9894	0	0	0	x	******	******	5/27/1995	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74.999	0	0	0	0	0	0	0	0	1392837.905	0	0	0	0	0	0	863053.9894	0	0	0	x	******	******	5/28/1995	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	264205.6932	0	0	0	0	0	0	0	1385385.636	0	0	0	0	0	0	847616.0978	0	0	0	x	******	******	5/29/1995	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75.999	264205.6932	0	0	0	0	0	0	0	1385385.636	0	0	0	0	0	0	847616.0978	0	0	0	x	******	******	5/30/1995	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	0	0	0	0	0	0	0	0	893401.3125	0	0	0	0	0	0	843481.3851	861194.592	0	0	x	******	******	5/31/1995	151	182905.9878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76.999	0	0	0	0	0	0	0	0	893401.3125	0	0	0	0	0	0	843481.3851	861194.592	0	0	x	******	******	6/1/1995	152	297307.8603	0	0	0	0	0	0	0	324807.3694	0	0	0	0	0	0	0	0	0	0
77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865109.1129	1626972.738	0	0	x	******	******	6/2/1995	153	147944.4232	0	0	0	0	0	0	0	535440.3979	0	0	0	0	0	0	0	0	0	0
77.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865109.1129	1626972.738	0	0	x	******	******	6/3/1995	154	0	0	0	0	0	0	0	0	233885.2824	0	0	0	0	0	0	0	0	0	0
78	465094.0112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868607.7159	1624526.162	0	0	x	******	******	6/4/1995	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78.999	465094.0112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868607.7159	1624526.162	0	0	x	******	******	6/5/1995	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	1038987.237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829829.4935	1607400.133	0	0	x	******	******	6/6/1995	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79.999	1038987.237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829829.4935	1607400.133	0	0	x	******	******	6/7/1995	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	1655401.946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	801082.2309	1575594.651	0	0	x	******	******	6/8/1995	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80.999	1655401.946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	801082.2309	1575594.651	0	0	x	******	******	6/9/1995	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	1866296.758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451368.7224	826942.5344	0	0	x	******	******	6/10/1995	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81.999	1866296.758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451368.7224	826942.5344	0	0	x	******	******	6/11/1995	162	0	0	0	0	0	0	0	0	308244.053	0	0	0	0	0	0	0	0	0	0
82	1923644.488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	6/12/1995	163	0	0	0	0	0	0	0	0	508410.6312	0	0	0	0	0	0	0	0	0	0
82.999	1923644.488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	6/13/1995	164	0	0	0	0	0	0	0	0	250913.4482	0	0	0	0	0	0	0	0	0	0
83	1912928.488	0	0	0	0	0	0	0	400457.9319	0	0	0	0	0	0	0	0	0	0	x	******	******	6/14/1995	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83.999	1912928.488	0	0	0	0	0	0	0	400457.9319	0	0	0	0	0	0	0	0	0	0	x	******	******	6/15/1995	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	1584231.063	0	0	0	0	0	0	0	625462.1451	0	0	0	0	0	0	0	0	0	0	x	******	******	6/16/1995	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269392.4333	0	0	0
84.999	1584231.063	0	0	0	0	0	0	0	625462.1451	0	0	0	0	0	0	0	0	0	0	x	******	******	6/17/1995	168	0	0	0	0	0	0	0	0	267263.9126	0	0	0	0	0	0	491932.9449	0	0	0
85	1373972.361	0	0	0	0	0	0	0	643089.7219	0	0	0	0	0	0	0	0	0	0	x	******	******	6/18/1995	169	0	0	0	0	0	0	0	0	691145.3587	0	0	0	0	0	0	491884.0134	0	0	0
85.999	1373972.361	0	0	0	0	0	0	0	643089.7219	0	0	0	0	0	0	0	0	0	0	x	******	******	6/19/1995	170	0	0	0	0	0	0	0	0	526454.1259	0	0	0	0	0	0	535971.3048	0	0	0
86	1373947.895	0	0	0	0	0	0	0	677522.8261	0	0	0	0	0	0	0	0	0	0	x	******	******	6/20/1995	171	0	0	0	0	0	0	0	0	139633.4061	0	0	0	0	0	0	544607.7164	0	0	0
86.999	1373947.895	0	0	0	0	0	0	0	677522.8261	0	0	0	0	0	0	0	0	0	0	x	******	******	6/21/1995	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624145.8874	687487.7283	0	0
87	1494931.056	0	0	0	0	0	0	0	997390.5595	0	0	0	0	0	0	0	0	0	0	x	******	******	6/22/1995	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703121.346	1414120.665	533353.4689	653235.6707
87.999	1494931.056	0	0	0	0	0	0	0	997390.5595	0	0	0	0	0	0	0	0	0	0	x	******	******	6/23/1995	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	687169.6735	1546235.745	1499750.809	1614739.86
88	1571949.254	0	0	0	0	0	0	0	1122131.66	0	0	0	0	0	0	0	0	0	0	x	******	******	6/24/1995	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732553.6498	1837378.235	1786000.148	1918115.228
88.999	1571949.254	0	0	0	0	0	0	0	1122131.66	0	0	0	0	0	0	0	0	0	0	x	******	******	6/25/1995	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702509.7021	1839824.81	1805572.753	1927901.53
89	1374119.155	0	0	0	0	0	0	0	1162864.697	0	0	0	0	0	0	179603.1108	0	0	0	x	******	******	6/26/1995	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	706938.0039	2082035.789	2028211.127	2270422.106
89.999	1374119.155	0	0	0	0	0	0	0	1162864.697	0	0	0	0	0	0	179603.1108	0	0	0	x	******	******	6/27/1995	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661284.9042	2776863.244	2515079.661	2933444.079
90	1501071.96	0	0	0	0	0	0	0	1131369.93	0	0	0	0	0	0	102046.666	0	0	0	x	******	******	6/28/1995	179	0	0	0	0	0	0	0	0	431155.1152	0	0	0	0	0	0	494379.5205	3290644.109	2529759.114	3126723.547
90.999	1501071.96	0	0	0	0	0	0	0	1131369.93	0	0	0	0	0	0	102046.666	0	0	0	x	******	******	6/29/1995	180	207298.346	0	0	0	0	0	0	0	651471.6897	0	0	0	0	0	0	438450.8035	2908978.324	2231276.898	2691233.1
91	1540730.95	0	0	0	0	0	0	0	1104885.749	0	0	0	0	0	0	102046.666	0	0	0	x	******	******	6/30/1995	181	240449.4446	0	0	0	0	0	0	0	612989.5029	0	0	0	0	0	0	534136.3731	2077142.638	1595167.256	1891202.897
91.999	1540730.95	0	0	0	0	0	0	0	1104885.749	0	0	0	0	0	0	102046.666	0	0	0	x	******	******	7/1/1995	182	302225.4771	0	0	0	0	0	0	0	582810.9936	0	0	0	0	0	0	395611.2657	1096065.844	1042241.182	1122978.175
92	1545599.635	0	0	0	0	0	0	0	1123697.469	0	0	0	0	0	0	102046.666	0	0	0	x	******	******	7/2/1995	183	247911.5	0	0	0	0	0	0	0	528521.4822	0	0	0	0	0	0	358447.7832	1047134.333	1037348.031	1125424.751
92.999	1545599.635	0	0	0	0	0	0	0	1123697.469	0	0	0	0	0	0	102046.666	0	0	0	x	******	******	7/3/1995	184	0	0	0	0	0	0	0	0	492096.8655	0	0	0	0	0	0	344673.5629	1110745.298	523567.1667	577391.8287
93	1541856.375	0	0	0	0	0	0	0	1187626.488	0	0	0	0	0	0	102046.666	0	0	0	x	******	******	7/4/1995	185	0	0	0	0	0	0	0	0	482251.8455	0	0	0	0	0	0	356025.6734	1215948.046	0	0
93.999	1541856.375	0	0	0	0	0	0	0	1187626.488	0	0	0	0	0	0	102046.666	0	0	0	x	******	******	7/5/1995	186	0	0	0	0	0	0	0	0	491296.8353	0	0	0	0	0	0	343621.5354	726632.937	0	0
94	1537305.744	0	0	0	0	0	0	0	1217694.901	0	0	0	0	0	0	478305.5192	0	0	0	x	******	******	7/6/1995	187	0	0	0	0	0	0	0	0	510651.6944	0	0	0	0	0	0	371292.3048	0	0	0
94.999	1537305.744	0	0	0	0	0	0	0	1217694.901	0	0	0	0	0	0	478305.5192	0	0	0	x	******	******	7/7/1995	188	0	0	0	0	0	0	0	0	521866.7967	0	0	0	0	0	0	336673.2608	0	0	0
95	1537550.402	0	0	0	0	0	0	0	2150789.455	0	0	0	0	0	0	663388.9592	0	0	0	x	******	******	7/8/1995	189	0	0	0	0	0	0	0	0	540910.9408	0	0	0	0	0	0	319057.9169	0	0	0
95.999	1537550.402	0	0	0	0	0	0	0	2150789.455	0	0	0	0	0	0	663388.9592	0	0	0	x	******	******	7/9/1995	190	0	0	0	0	0	0	0	0	557640.6244	0	0	0	0	0	0	272548.5158	0	0	0
96	1108274.256	0	0	0	0	0	0	0	2344572.918	0	0	0	0	0	0	631143.0935	0	0	0	x	******	******	7/10/1995	191	0	0	0	0	0	0	0	0	225645.216	0	0	0	0	0	0	288353.3938	0	0	0
96.999	1108274.256	0	0	0	0	0	0	0	2344572.918	0	0	0	0	0	0	631143.0935	0	0	0	x	******	******	7/11/1995	192	489.3151091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327694.3286	0	0	0
97	1368198.442	0	0	0	0	0	0	0	1914707.148	0	0	0	0	0	0	607411.3107	0	0	0	x	******	******	7/12/1995	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406596.3899	0	0	0
97.999	1368198.442	0	0	0	0	0	0	0	1914707.148	0	0	0	0	0	0	607411.3107	0	0	0	x	******	******	7/13/1995	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417581.5141	0	0	0
98	1362767.045	0	0	0	0	0	0	0	1970721.495	0	0	0	0	0	0	597527.1455	0	0	0	x	******	******	7/14/1995	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487626.972	479528.8069	484421.958	589624.7065
98.999	1362767.045	0	0	0	0	0	0	0	1970721.495	0	0	0	0	0	0	597527.1455	0	0	0	x	******	******	7/15/1995	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444689.5712	1193928.866	1191482.291	1269772.708
99	1367219.812	0	0	0	0	0	0	0	1990081.247	0	0	0	0	0	0	552412.2924	0	0	0	x	******	******	7/16/1995	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423355.4324	1086279.542	1108298.722	1164569.96
99.999	1367219.812	0	0	0	0	0	0	0	1990081.247	0	0	0	0	0	0	552412.2924	0	0	0	x	******	******	7/17/1995	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183052.7823	645895.944	655682.2462	702167.1816
100	1358510.003	0	0	0	0	0	0	0	2126030.111	0	0	0	0	0	0	250480.4044	0	0	0	x	******	******	7/18/1995	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100.999	1358510.003	0	0	0	0	0	0	0	2126030.111	0	0	0	0	0	0	250480.4044	0	0	0	x	******	******	7/19/1995	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	1349384.276	0	0	0	0	0	0	0	2322446.089	0	0	0	0	0	0	0	0	0	0	x	******	******	7/20/1995	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101.999	1349384.276	0	0	0	0	0	0	0	2322446.089	0	0	0	0	0	0	0	0	0	0	x	******	******	7/21/1995	202	0	0	0	0	0	0	0	0	201120.7427	0	0	0	0	0	0	0	0	0	0
102	1346008.002	0	0	0	0	0	0	0	2328934.407	0	0	0	0	0	0	0	0	0	0	x	******	******	7/22/1995	203	0	0	0	0	0	0	0	0	363854.7151	0	0	0	0	0	0	0	0	0	0
102.999	1346008.002	0	0	0	0	0	0	0	2328934.407	0	0	0	0	0	0	0	0	0	0	x	******	******	7/23/1995	204	0	0	0	0	0	0	0	0	330823.4987	0	0	0	0	0	0	0	0	0	0
103	1411453.898	0	0	0	0	0	0	0	2143002.005	0	0	0	0	0	0	0	0	0	0	x	******	******	7/24/1995	205	0	0	0	0	0	0	0	0	90794.86507	0	0	0	0	0	0	465779.0524	880767.1964	0	0
103.999	1411453.898	0	0	0	0	0	0	0	2143002.005	0	0	0	0	0	0	0	0	0	0	x	******	******	7/25/1995	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	818159.3282	1715049.457	0	0
104	1529868.154	0	0	0	0	0	0	0	2062037.481	0	0	0	0	0	0	0	0	0	0	x	******	******	7/26/1995	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844729.1386	1727282.335	0	0
104.999	1529868.154	0	0	0	0	0	0	0	2062037.481	0	0	0	0	0	0	0	0	0	0	x	******	******	7/27/1995	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	956121.7232	1832485.084	863641.1676	856301.4409
105	1531409.497	0	0	0	0	0	0	0	1979874.134	0	0	0	0	0	0	0	0	0	0	x	******	******	7/28/1995	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966911.1214	2201917.991	2148093.329	2255742.653
105.999	1531409.497	0	0	0	0	0	0	0	1979874.134	0	0	0	0	0	0	0	0	0	0	x	******	******	7/29/1995	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	981174.6568	2483274.179	2373178.279	2473487.877
106	1534663.442	0	0	0	0	0	0	0	1829182.207	0	0	0	0	0	0	0	0	0	0	x	******	******	7/30/1995	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	939387.1465	2368285.128	2241063.2	2341372.797
106.999	1534663.442	0	0	0	0	0	0	0	1829182.207	0	0	0	0	0	0	0	0	0	0	x	******	******	7/31/1995	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914114.0211	3058219.432	2659427.618	3080238.612
107	1525855.77	0	0	0	0	0	0	0	1849222.107	0	0	0	0	0	0	0	0	0	0	x	******	******	8/1/1995	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	925637.3919	3762833.189	2588476.927	3175655.058
107.999	1525855.77	0	0	0	0	0	0	0	1849222.107	0	0	0	0	0	0	0	0	0	0	x	******	******	8/2/1995	214	735220.4172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841646.4534	3329789.317	2236170.049	2688786.525
108	1516974.701	0	0	0	0	0	0	0	1427385.998	0	0	0	0	0	0	0	0	0	0	x	******	******	8/3/1995	215	219359.9634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	849353.1664	3266178.353	2431896.092	2916318.05
108.999	1516974.701	0	0	0	0	0	0	0	1427385.998	0	0	0	0	0	0	0	0	0	0	x	******	******	8/4/1995	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929380.6525	3479030.426	2703465.978	3461904.397
109	716039.2649	0	0	0	0	0	0	0	384794.9552	0	0	0	0	0	0	0	0	0	0	x	******	******	8/5/1995	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938628.708	3481477.001	2786649.546	3679649.621
109.999	716039.2649	0	0	0	0	0	0	0	384794.9552	0	0	0	0	0	0	0	0	0	0	x	******	******	8/6/1995	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	891042.8137	3207460.54	2612942.683	3525515.361
110	540570.8668	0	0	0	0	0	0	0	351475.0429	0	0	0	0	0	0	0	0	0	0	x	******	******	8/7/1995	219	0	0	0	0	0	0	0	0	83.18356855	0	0	0	0	0	0	780946.9141	2916318.05	2329139.919	3231926.296
110.999	540570.8668	0	0	0	0	0	0	0	351475.0429	0	0	0	0	0	0	0	0	0	0	x	******	******	8/8/1995	220	521365.2488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707329.456	2681446.798	2187238.538	3126723.547
111	262199.5012	0	0	0	0	0	0	0	480287.2453	0	0	0	0	0	0	0	0	0	0	x	******	******	8/9/1995	221	774806.0095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644574.7932	2510186.51	1817805.63	2911424.899
111.999	262199.5012	0	0	0	0	0	0	0	480287.2453	0	0	0	0	0	0	0	0	0	0	x	******	******	8/10/1995	222	634250.2444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629014.5728	2461254.999	1739515.213	2752397.489
112	473632.5599	0	0	0	0	0	0	0	394642.4218	0	0	0	0	0	0	0	0	0	0	x	******	******	8/11/1995	223	563666.5399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607362.3792	2314460.466	1705263.155	2757290.64
112.999	473632.5599	0	0	0	0	0	0	0	394642.4218	0	0	0	0	0	0	0	0	0	0	x	******	******	8/12/1995	224	1265417.804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649688.1361	2397644.035	1551128.896	3043539.979
113	293148.6819	0	0	0	0	0	0	0	356475.8433	0	0	0	0	0	0	0	0	0	0	x	******	******	8/13/1995	225	1219568.978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665713.2059	2439235.819	1436139.845	2960356.41
113.999	293148.6819	0	0	0	0	0	0	0	356475.8433	0	0	0	0	0	0	0	0	0	0	x	******	******	8/14/1995	226	1396407.458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579789.4728	2199471.415	1338276.823	2867386.539
114	294078.3806	0	0	0	0	0	0	0	216083.9988	0	0	0	0	0	0	0	0	0	0	x	******	******	8/15/1995	227	1468141.053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490171.4106	1666117.947	1152337.082	1436139.845
114.999	294078.3806	0	0	0	0	0	0	0	216083.9988	0	0	0	0	0	0	0	0	0	0	x	******	******	8/16/1995	228	1540706.484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	528068.8658	552926.0733	548032.9222	0
115	294102.8463	0	0	0	0	0	0	0	61810.28458	0	0	0	0	0	0	0	0	0	0	x	******	******	8/17/1995	229	1543471.114	0	0	0	0	0	0	0	883.2137719	0	0	0	0	0	0	573036.9243	0	0	0
115.999	294102.8463	0	0	0	0	0	0	0	61810.28458	0	0	0	0	0	0	0	0	0	0	x	******	******	8/18/1995	230	1550541.718	0	0	0	0	0	0	0	43938.05022	0	0	0	0	0	0	583043.4183	0	0	0
116	130524.8054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	8/19/1995	231	1348650.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570223.3624	0	0	0
116.999	130524.8054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	8/20/1995	232	1408444.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575605.8286	0	0	0
117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	8/21/1995	233	1381018.498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620109.0378	0	0	0
117.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******	8/22/1995	234	798537.7923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643694.026	0	0	0
