"Date","S39","G94B","G94C","ACME2","ACME1","S362","G300","S5AS","S5A","G301","G310","G251","S6","G338","S10E","S10D","S10C","S10A"
2001-03-11,20.367,0,0,0,0,NA,178.282,0,263.398,75.8,0,0,0,NA,0,NA,NA,NA
2001-03-12,7.023,0,0,0,0,NA,138.235,0,150.545,0,0,0,0,NA,0,NA,NA,NA
2001-03-13,21.625,0,0,0,0,NA,149.647,0,222.277,97.582,0,0,0,NA,0,NA,NA,NA
2001-03-14,17.754,0,0,0,0,NA,102.886,0,112.63,0,0,0,0,NA,0,NA,NA,NA
2001-03-15,23.116,0,0,0,0,NA,156.275,0,257.013,90.68,0,0,0,NA,0,NA,NA,NA
2001-03-16,22.384,0,0,0,0,NA,135.637,0,112.834,0,0,0,0,NA,0,NA,NA,NA
2001-03-17,5.868,0,0,0,0,NA,143.418,0,257.969,91.222,0,0,0,NA,0,NA,NA,NA
2001-03-18,0,0,0,0,0,NA,168.133,0,138.089,0,0,0,0,NA,0,NA,NA,NA
2001-03-19,0,0,0,0,0,NA,104.053,0,0,0,0,0,0,NA,0,NA,NA,NA
2001-03-20,0,0,0,59.54,49.34,NA,171.037,0,0,0,0,0,0,NA,0,NA,NA,NA
2001-03-21,0,0,0,0,0,NA,112.607,0,0,0,0,0,0,NA,0,NA,NA,NA
2001-03-22,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2001-03-23,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,NA,NA
2001-03-24,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-03-25,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-03-26,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-03-27,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-03-28,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-03-29,0,0,0,49.72,45.91,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-03-30,0,0,0,79.93,44.21,NA,0,0,1048.883,16.442,0,105.133,0,NA,0,0,0,0
2001-03-31,0,0,0,0,0,NA,0,0,860.797,0,523.396,112.618,0,NA,0,0,0,0
2001-04-01,0,0,0,0,0,NA,0,0,270.707,0,426.781,183.345,0,NA,0,0,0,0
2001-04-02,0,0,0,0,0,NA,0,0,0,0,0,173.391,0,NA,0,0,0,0
2001-04-03,0,0,0,0,0,NA,0,0,0,0,0,144.811,0,NA,0,0,0,0
2001-04-04,0,0,0,0,0,NA,0,0,0,0,0,37.221,0,NA,0,0,0,0
2001-04-05,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-06,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-07,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-08,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-09,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-10,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-11,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-12,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-13,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-14,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-15,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-16,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-17,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-18,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-19,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-20,2.864,0,0,0,5.08,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-21,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-22,10.294,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-23,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-24,5.264,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-25,2.498,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-26,0,0,0,0,0,NA,0,0,13.092,0,0,0,0,NA,0,0,0,0
2001-04-27,1.603,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-28,9.357,0,0,1.49,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-04-29,11.23,0,0,0,0,NA,0,0,234.956,0,0,0,0,NA,0,0,0,0
2001-04-30,0,0,0,0,0,NA,0,0,0,0,116.622,0,0,NA,0,0,0,0
2001-05-01,7.988,0,0,0,0,NA,0,0,5.844,0,0,0,0,NA,0,0,0,0
2001-05-02,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-03,0,0,0,0,0,NA,0,0,4.278,0,0,0,0,NA,0,0,0,0
2001-05-04,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-05,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-06,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-07,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-08,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-09,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-10,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-11,0,0,0,2.69,2.01,NA,0,0,33.223,0,0,0,0,NA,0,0,0,0
2001-05-12,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-13,0,0,0,0,0,NA,58.969,0,0,0,0,0,0,NA,0,0,0,0
2001-05-14,0,0,0,0,0,NA,70.048,0,0,0,0,0,0,NA,0,0,0,0
2001-05-15,0,0,0,0,0,NA,37.175,0,0,0,0,0,0,NA,0,0,0,0
2001-05-16,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-17,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-18,0,0,0,0,0,NA,0,0,13.286,0,0,0,0,NA,0,0,0,0
2001-05-19,1.607,0,0,0,0,NA,85.058,0,119.931,0,0,0,0,NA,0,NA,0,0
2001-05-20,0.826,0,0,0,0,NA,196.589,0,240.018,0,0,0,0,NA,0,NA,0,0
2001-05-21,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0
2001-05-22,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0
2001-05-23,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-24,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-25,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-26,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-27,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-28,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-29,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-30,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-05-31,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-01,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-02,0,0,0,125.77,88.54,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-03,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-04,95.845,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-05,0.179,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-06,0,0,0,0,0,NA,42.791,0,0,0,0,0,0,NA,0,0,0,0
2001-06-07,0,0,0,79.69,51.31,NA,244.08,0,0,0,0,0,0,NA,0,0,0,0
2001-06-08,0,0,0,67.87,22.25,NA,171.175,0,287.033,18.321,0,0,0,NA,0,0,0,0
2001-06-09,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-10,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-11,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-12,0,0,0,193.86,81.44,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-13,0,0,0,116.89,108.77,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-14,0,0,0,34.67,31.17,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-15,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-16,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-17,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-18,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-19,0,0,0,0,0,NA,0,0,0,0,0,0,39.503,NA,0,0,0,0
2001-06-20,7.069,0,0,0,0.89,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-21,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-22,0,0,0,107.93,82.35,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-23,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-24,0,0,0,88.89,37.06,NA,0,0,0,0,0,0,0,NA,0,0,0,0
2001-06-25,0,0,0,0,0,NA,0,0,270.637,0,0,0,0,NA,0,0,0,0
2001-06-26,0,0,0,34.84,57.49,NA,0,0,258.381,0,0,0,23.337,NA,0,0,0,0
2001-06-27,0,0,0,145.58,142.5,NA,0,0,81.817,0,0,0,62.882,NA,0,0,0,0
2001-06-28,0,0,0,196.74,192.11,NA,0,0,970.088,0,0,0,99.363,NA,0,0,0,0
2001-06-29,0,0,0,78.1,39.75,NA,0,0,526.524,0,265.568,0,132.846,NA,0,0,0,0
2001-06-30,0,0,0,71.11,53.83,NA,0,0,0,0,0,0,183.383,NA,0,0,0,0
2001-07-01,0,0,0,0,0,NA,0,0,0,0,0,0,299.997,NA,0,0,0,0
2001-07-02,0,0,0,0,0,NA,0,0,0,0,0,0,251.687,NA,0,0,0,0
2001-07-03,0,0,0,80.94,55.09,NA,0,0,0,0,0,0,132.237,NA,0,0,0,0
2001-07-04,0,0,0,0,0,NA,0,0,0,0,0,0,127.968,NA,0,0,0,0
2001-07-05,0,0,0,0,0,NA,0,0,0,0,251.86,0,389.181,NA,0,0,0,0
2001-07-06,0,0,0,0,0,NA,0,0,0,0,300.544,0,179.96,NA,0,0,0,0
2001-07-07,0,0,0,0,0,NA,0,0,0,0,0,0,267.03,NA,0,0,0,0
2001-07-08,0,0,0,0,0,NA,0,0,0,0,0,0,269.998,NA,0,0,0,0
2001-07-09,0,0,0,185.74,142.01,NA,0,0,1.311,0,0,0,234.997,NA,0,0,0,0
2001-07-10,0,0,0,65.94,57.64,NA,0,0,220.793,0,0,0,259.716,NA,0,0,0,0
2001-07-11,0,0,0,68.71,63.59,NA,0,0,1612.687,0,480.456,0,314.825,NA,0,0,0,0
2001-07-12,0,0,0,0,0,NA,0,0,732.62,0,605.325,0,275.964,NA,0,0,0,0
2001-07-13,0,0,0,67.89,60.01,NA,0,0,1445.391,0,519.433,0,479.189,NA,0,0,0,0
2001-07-14,0,0,0,0,0,NA,0,0,480.339,0,700.51,0,536.843,NA,0,0,0,0
2001-07-15,0,0,0,85.59,67.78,NA,0,0,458.948,0,704.478,0,1085.053,NA,0,0,0,0
2001-07-16,0,0,0,70.81,59.58,NA,0,0,2016.88,0,972.489,0,841.182,NA,0,0,0,0
2001-07-17,0,0,0,102.2,129.48,NA,0,0,1569.64,0,953.724,0,960.796,NA,0,0,0,0
2001-07-18,0,0,0,131.82,197.43,NA,0,0,1612.169,0,2032.063,0,1154.876,NA,0,0,0,0
2001-07-19,0,0,0,128.89,192.21,NA,0,0,1074.217,0,2683.072,0,1181.991,NA,0,0,0,0
